ID,惩罚信息,修改时间
{C07A0140-0000-0000-0331-BC28FFFFA9E9},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于通州区后场西路（万盛南街-万盛北街）道路工程建设项目招标方案核准意见书]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[通州区发展改革委]]></DOCSWDW>
			<DOCGG><![CDATA[2023-03-16]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span style=""display:none;""> </span><span>建设项目招标方案核准意见书</span><span style=""display:none;""> </span></p><p><span>项目名称：</span><span style=""display:none;""> </span><span>通州区后场西路（万盛南街-万盛北街）道路工程</span><span style=""display:none;""> </span></p><p><span>项目建设单位名称：</span><span style=""display:none;""> </span><span>北京市通州区城市管理委员会</span><span> </span></p><p><span>统一社",21/3/2023 00:00:00
{C07A0140-0000-0000-0354-9D0200002271},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于怀柔区雁栖湖柏崖厂村B-13、B-14、HR-0009-0113地块居住及配套用地项目核准延期的批复]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[北京京雁置业有限责任公司]]></DOCSWDW>
			<DOCGG><![CDATA[2020-11-18]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><table border=""0"" align=""center"" cellspacing=""0"" cellpadding=""0""  style=""border-collapse:collapse; margin-left:0pt;""><tr><td style=""padding-left:5.4pt; padding-right:5.4pt; vertical-align:middle; width:367.35pt""><p><span>北京市发展和改革委员会</span></p><p><span>北京市住房和城乡建设委员会</span></p></td><td style=""padding-left:5.4pt; padding-right:5.4pt; ve",2/12/2020 00:00:00
{C07A0140-0000-0000-0360-BA4BFFFFAE16},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于110千伏水屯变电站老旧设备改造工程项目核准的批复]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[国网北京市电力公司]]></DOCSWDW>
			<DOCGG><![CDATA[2023-03-20]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span>京发改（核）〔2023〕2</span><span>8</span><span>号</span></p><img src=""Aspose.Words.139fcef2-918d-47c6-8b26-9209c41572f5.001.png""   alt="""" style=""margin-left:0pt; margin-top:6.9pt; position:absolute; z-index:0"" /><p><span>北京市发展和改革委员会</span></p><p><span>关于110千伏水屯变电站老旧设备</span></p><p><span>改造工程项目核准的批复</span></p><p><span>国网北京市电力公司</span><span>：</span></p><p><span>",22/3/2023 00:00:00
{C07A0140-0000-0000-0410-43A0000103B0},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于朝阳区东坝北西区域B地块棚户区改造土地开发项目核准的批复]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[北京京投兴朝置地有限公司]]></DOCSWDW>
			<DOCGG><![CDATA[2021-01-12]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span>和改革委员会文件</span></p><p><span>京发改</span><span>（</span><span>核</span><span>）</span><span>〔</span><span>2021</span><span>〕</span><span>11</span><span>号</span></p><img src=""Aspose.Words.09c09f82-d4c2-4f05-bd52-663961d90bad.001.png""   alt="""" style=""margin-left:0pt; margin-top:6.9pt; position:absolute; z-index:0"" /><p><span>北京市发展和改革委员会</span></p><p><spa",19/1/2021 00:00:00
{C07A0140-0000-0000-0413-D8E700010563},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于北京教育学院丰台分院实验学校建设项目招标方案核准意见书]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[丰台区发展改革委]]></DOCSWDW>
			<DOCGG><![CDATA[2021-01-13]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span>建设项目招标方案核准意见书</span><span style=""display:none;""> </span></p><p><span>项目名称：</span><span style=""display:none;""> </span><span>北京教育学院丰台分院实验学校建设工程</span><span style=""display:none;""> </span></p><p><span>项目建设单位名称：</span><span>丰台区教育委员会</span><span> </span></p><table border=""0"" align=""center"" cellspacing=""0"" cellpadding=""0""  style=""border-collapse:collapse; ma",26/1/2021 00:00:00
{C07A0140-0000-0000-0468-080F00000F6A},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于密云区长安新村和南菜园新村旧城改建棚户区改造项目核准延期的批复]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[北京绿州博园投资有限公司]]></DOCSWDW>
			<DOCGG><![CDATA[2020-08-13]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span>京发改</span><span>（</span><span>核</span><span>）</span><span>〔</span><span>2020</span><span>〕</span><span>221</span><span>号</span></p><img src=""Aspose.Words.1b9f22ab-e4e4-4801-a15e-7cdbb924e69a.001.png""   alt="""" style=""margin-left:0pt; margin-top:6.9pt; position:absolute; z-index:0"" /><p><span>北京市发展和改革委员会</span></p><p><span>关于密云区长安新村和南菜园新村旧城改建</s",19/8/2020 00:00:00
{C07A0140-0000-0000-04F8-9AF80000CA34},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于房山区长阳镇黄管屯村棚户区改造二片区土地开发项目核准延期的批复]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[北京福洲房地产开发有限公司]]></DOCSWDW>
			<DOCGG><![CDATA[2021-07-28]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span>北京市发展和改革委员会文件</span></p><p><span>京发改（核）〔2021〕127号</span></p><img src=""Aspose.Words.24a217a2-1d64-4a74-a0d3-c297dc489a16.001.png""   alt="""" style=""margin-left:0pt; margin-top:6.9pt; position:absolute; z-index:0"" /><p><span>北京市发展和改革委员会</span></p><p><span>关于房山区长阳镇黄管屯村棚户区改造</span></p><p><span>二片区土地开发项目核准延期的批复</span></p><p><span>北京福洲房地产开发有限公司：</spa",2/8/2021 00:00:00
{C07A0140-0000-0000-04FB-30840000C99F},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于海淀区巨山农场南区安置房项目核准的批复]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[北京创意西山投资有限公司]]></DOCSWDW>
			<DOCGG><![CDATA[2021-07-30]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span>北京市发展和改革委员会文件</span></p><p><span>京发改（核）〔2021〕129号</span></p><img src=""Aspose.Words.397faecf-1287-4809-a2ed-0b6e88838bf3.001.png""   alt="""" style=""margin-left:0pt; margin-top:6.9pt; position:absolute; z-index:0"" /><p><span>北京市发展和改革委员会</span></p><p><span>关于海淀区巨山农场南区安置房项目</span></p><p><span>核准的批复???? </span></p><p><span>北京创意西山投资有限公司：</span></p><p><span>你单位关于《",2/8/2021 00:00:00
{C07A0140-0000-0000-0558-EFAE000109BE},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于牛山西220千伏输变电工程项目核准的批复]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[国网北京市电力公司]]></DOCSWDW>
			<DOCGG><![CDATA[2021-01-15]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span>京发改（核）〔2021〕14号</span></p><img src=""Aspose.Words.6f78edda-521f-4206-8887-c7162024e9b9.001.png""   alt="""" style=""margin-left:0pt; margin-top:6.9pt; position:absolute; z-index:0"" /><p><span>北京市发展和改革委员会</span></p><p><span>关于牛山西220千伏输变电工程</span></p><p><span>项目核准的批复</span></p><p><span>国网北京市电力公司</span><span>：</span></p><p><span>你单位《关于申请牛山西220千伏输变电工程项目核准的请示》（京电发展〔2",18/1/2021 00:00:00
{C07A0140-0000-0000-055C-5CD600010B27},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于西田各庄220千伏输变电工程项目核准的批复]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[国网北京市电力公司]]></DOCSWDW>
			<DOCGG><![CDATA[2021-01-15]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span>京发改（核）〔2021〕13号</span></p><img src=""Aspose.Words.b0ca7b9f-4458-40fe-b2f3-ea255c49916f.001.png""   alt="""" style=""margin-left:0pt; margin-top:6.9pt; position:absolute; z-index:0"" /><p><span>北京市发展和改革委员会</span></p><p><span>关于西田各庄220千伏输变电工程</span></p><p><span>项目核准的批复</span></p><p><span>国网北京市电力公司</span><span>：</span></p><p><span>你单位《关于西田各庄220千伏输变电工程项目核准的请示》（京电发展〔",18/1/2021 00:00:00
{C07A0140-0000-0000-055D-BBFD00010A89},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于郭公庄110千伏变电站主变扩建工程项目核准的批复]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[国网北京市电力公司]]></DOCSWDW>
			<DOCGG><![CDATA[2021-01-15]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span>京发改（核）〔2021〕12号</span></p><img src=""Aspose.Words.e15523e1-e560-43c2-b4ee-f573b410102b.001.png""   alt="""" style=""margin-left:0pt; margin-top:6.9pt; position:absolute; z-index:0"" /><p><span>北京市发展和改革委员会</span></p><p><span>关于郭公庄110千伏变电站主变扩建工程项目核准的批复</span></p><p><span>国网北京市电力公司</span><span>：</span></p><p><span>你单位《关于申请郭公庄110千伏变电站主变扩建工程项目核准的请示》（京电发展〔2020〕291号",18/1/2021 00:00:00
{C07A0140-0000-0000-0560-C79E00010AEA},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于房山区长阳镇黄管屯村棚户区改造一片区土地开发项目重新核准的批复]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[北京福州房地产开发有限公司]]></DOCSWDW>
			<DOCGG><![CDATA[2021-01-12]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span>京发改（核）〔2021〕10号</span></p><img src=""Aspose.Words.8230f63b-e354-4aa7-beb8-f900afdd75d5.001.png""   alt="""" style=""margin-left:0pt; margin-top:6.9pt; position:absolute; z-index:0"" /><p><span>北京市发展和改革委员会</span></p><p><span>关于房山区长阳镇黄管屯村棚户区改造一片区土地开发项目重新核准的批复? </span></p><p><span>北京福州房地产开发有限公司：</span></p><p><span>你单位《关于办理房山区长阳镇黄管屯村棚户区改造一片区土地开发项目重新核准的",18/1/2021 00:00:00
{C07A0140-0000-0000-05AC-BEF1FFFFCDA5},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于朝阳区东坝北西区域B地块棚户区改造土地开发项目的节能审查意见]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[北京京投兴朝置地有限公司]]></DOCSWDW>
			<DOCGG><![CDATA[2021-04-22]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span>北京市发展和改革委员会文件</span></p><p><span>京发改（能评）〔2021〕11号</span></p><img src=""Aspose.Words.73e380df-a331-43b9-b675-ee6920b61460.001.png""   alt="""" style=""margin-left:0pt; margin-top:6.9pt; position:absolute; z-index:0"" /><p><span>北京市发展和改革委员会</span></p><p><span>关于朝阳区东坝北西区域B地块棚户区改造</span></p><p><span>土地开发项目的节能审查意见</span></p><p><span>北京京投兴朝置地有限公司</span><sp",25/4/2021 00:00:00
{C07A0140-0000-0000-05E9-DBA5FFFFB013},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于电投工业互联网数据安全信息港（二期）的节能审查意见]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[北京电投泰利数据科技发展有限公司]]></DOCSWDW>
			<DOCGG><![CDATA[2023-03-20]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span>京发改（能评）〔202</span><span>3</span><span>〕7号</span></p><img src=""Aspose.Words.9fdc89e1-656e-4cf8-ba82-4bd8f5eec92c.001.png""   alt="""" style=""margin-left:0pt; margin-top:6.9pt; position:absolute; z-index:0"" /><p><span>北京市发展和改革委员会</span></p><p><span>关于电投工业互联网数据安全信息港</span></p><p><span>（二期）的节能审查意见</span></p><p><span>北京电投泰利数据科技发展有限公司</span><span>：</span",22/3/2023 00:00:00
{C07A0140-0000-0000-06AF-6B48FFFFBF5C},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于大兴区西红门镇DX4-0102-6003地块小学建设项目招标方案核准意见书]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[大兴区发展改革委]]></DOCSWDW>
			<DOCGG><![CDATA[2022-10-20]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span>建设项目招标方案核准意见书</span><span style=""display:none;""> </span></p><p><span>项目名称：</span><span>大兴区西红门镇DX04-0102-6003地块小学项目</span><span style=""display:none;""> </span></p><p><span>项目建设单位名称：</span><span>大兴区西红门镇政府</span><span> </span></p><p><span>统一社会信用代码：111102240000886633</span><span style=""display:none;"">? </span></p><table border=""0"" align=""center"" ",24/10/2022 00:00:00
{C07A0140-0000-0000-06B2-1DD90000CEFD},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于北京市外事信息资源综合管理大数据平台建设项目招标方案核准意见书]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[北京市人民政府外事办公室]]></DOCSWDW>
			<DOCGG><![CDATA[2021-11-08]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span style=""display:none;""> </span><span>建设项目招标方案核准意见书</span><span style=""display:none;""> </span></p><p><span>项目</span><span>名称：</span><span style=""display:none;""> </span><span>北京市外事信息资源综合管理大数据平台</span><span style=""display:none;""> </span></p><p><span>项目</span><span>建设单位名称：</span><span style=""display:none;""> </span><span>北京市人民政府外事办公室</span><span> </",10/11/2021 00:00:00
{C07A0140-0000-0000-06C8-E6B00000D42B},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于延庆区第一中学宿舍楼及食堂改扩建工程项目招标方案核准意见书]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[延庆区发展改革委]]></DOCSWDW>
			<DOCGG><![CDATA[2021-11-09]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span style=""display:none;""> </span><span>建设项目招标方案核准意见书</span><span style=""display:none;""> </span></p><p><span>项目名称：</span><span style=""display:none;""> </span><span>延庆区第一中学宿舍楼及食堂改扩建工程</span><span style=""display:none;""> </span></p><p><span>项目建设单位名称：</span><span style=""display:none;""> </span><span>北京市延庆区第一中学</span><span> </span></p><p><span>统一社会信用代码：</span>",11/11/2021 00:00:00
{C07A0140-0000-0000-076C-22F60002FDF5},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于朝阳区东坝车辆基地综合利用项目1101-A002-1、1101-A003-1地块R2二类居住用地（配建“保障性租赁住房”）项目核准延期的批复]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[北京京投润德置业有限公司]]></DOCSWDW>
			<DOCGG><![CDATA[2024-02-18]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span>京发改（核）〔2024〕2</span><span>9</span><span>号</span></p><img src=""Aspose.Words.1c5912e2-9797-43be-8493-1625b87da95a.001.png""   alt="""" style=""margin-left:0pt; margin-top:6.9pt; position:absolute; z-index:0"" /><p><span>北京市发展和改革委员会? 北京市住房和</span></p><p><span>城乡建设委员会关于朝阳区东坝车辆基地综合利用项目1101-A002-1、1101-A003-1地块R2二类居",4/3/2024 00:00:00
{C07A0140-0000-0000-076E-B8410002FEAC},"<?xml version=""1.0"" encoding=""UTF-8""?>
<WCMDOCUMENTS>
	<WCMDOCUMENT Version=""5.2"">
		<PROPERTIES>
			<DOCID>0</DOCID>
			<DOCVERSION>0</DOCVERSION>
			<DOCTYPE>20</DOCTYPE>
			<ATTRIBUTE />
			<ATTACHPIC />
			<DOCLINK />
			<DOCFILENAME />
			<DOCCHANNEL>0</DOCCHANNEL>
			<DOCTITLE><![CDATA[关于荷兰花路（火寺路-张南路）道路工程建设项目招标方案核准意见书]]></DOCTITLE>
			<DOCSOURCE>0</DOCSOURCE>
			<DOCSECURITY>0</DOCSECURITY>
			<DOCSWDW><![CDATA[顺义区发展改革委]]></DOCSWDW>
			<DOCGG><![CDATA[2024-02-08]]></DOCGG>
			<DOCPFDW><![CDATA[北京市发展和改革委员会]]></DOCPFDW>
			<DOCAUDITOR />
			<DOCCONTENT><![CDATA[无内容]]></DOCCONTENT>
			<DOCHTMLCON><![CDATA[<div><p><span style=""display:none;""> </span><span>建设项目招标方案核准意见书</span><span style=""display:none;""> </span></p><p><span>项目</span><span>名称：</span><span style=""display:none;""> </span><span>荷兰花路（火寺路-张南路）道路工程</span><span style=""display:none;""> </span></p><p><span>项目</span><span>建设单位名称：</span><span style=""display:none;""> </span><span>北京市顺义区高丽营镇人民政府</span><span> </span",4/3/2024 00:00:00
