ID,项目名称,项目代码,建设单位,项目地址,计划投资总额,投资额单位,投资额币种,建设单位统一社会信用代码,建设规模及内容,文件名称,文件类型,文号,发文日期
b4391de0-6248-466f-b888-8540d337f31f,国道105西侧排沟、周园子南沟河道治理工程,2.31111E+15,大兴区水务局,大兴区水务局,22869.4,万元,人民币,1.11102E+17,河道治理长度约6.3公里，其中：国道105西排为新挖河道，长度4.8公里，包括沟郑前路～外环铁路长度1146米，规划上开口宽10米；外环路～黄徐路边沟长度2168米，规划上开口宽18米；黄徐路边沟～周园子南沟长度1471米，规划上开口宽22米。周园子南沟为现状河道扩挖，长度1.5公里，包括京山铁路～国道105西排沟长度505米，规划上开口宽10米；国道105西排沟～大龙河长度1042米，规划上,,,,
1087323,昌平区山洪灾害调查评价项目,2.02312E+17,北京市昌平区水务局,北京市昌平区水务局,550.62,万元,人民币,11110221000102859X,通过精细化的水文-水动力耦合模型对昌平区重点山洪防治村有威胁的76条山洪支沟开展暴雨山洪模拟计算，山洪风险分析，评估其山洪风险等级，编制山洪风险图，并结合山洪风险村实地调查数据，编制防汛作战图及区级、镇级及村级山洪灾害防御预案、进行“23.7”强降雨后洪水标识及洪痕标记等。,关于昌平区山洪灾害调查评价项目项目建议书的批复,区级,京昌平发改（审）[2023]201号,6/12/2023 18:34:44
2ab3f30b-e9cc-4a5e-9929-c6eb4463d629,马厂水源净化工程,2.1E+15,永定河流域投资有限公司,永定河流域投资有限公司,35000,万元,人民币,91110115MA01D5B02E,为充分保证永定河平原段湿地水面不断线以及绿色生态廊道建设的功能需求，拟潜流湿地10hm2，表流湿地15hm2，绿化115hm2，并相应增加综合服务道路和附属设施。,,,,
1086901,潮白河综合治理与生态修复工程,2.02315E+17,北京市水利工程管理中心,北京市水利工程管理中心,379960,万元,人民币,,潮白河综合治理与生态修复工程治理范围起点为密云区潮白河汇合口，终点为市界（牛牧屯引河），总长约84km。工程主要内容包括：防洪工程、生态修复工程、为民服务工程、数字孪生信息化工程。,关于批准潮白河综合治理与生态修复工程（通州段）项目建议书（代可行性研究报告）的函,市级,京发改（审）[2023]817号,20/12/2023 00:00:00
ffb79cc5-831d-4b9d-91e6-c4c6da404775,2023年水源连接及置换工程,2.31212E+15,北京市昌平区水务局,北京市昌平区水务局,2700,万元,人民币,11110221000102859X,完成部分水厂水源连接及置换工作，保障重点区域地下水压采及重点泉域治理修复,,,,
1088270,沙窝水文测站改造项目（二期）,2.02303E+17,北京市朝阳区水土保持与科技管理中心,北京市朝阳区水土保持与科技管理中心,182.98,万元,人民币,,沙窝水文测站改造项目（二期）,关于沙窝水文测站改造项目（二期）实施方案的批复,区级,京朝阳发改（审）[2023]144号,28/12/2023 15:01:47
1061128,北旱河防洪排水工程（一期）,2.01304E+17,北京市海淀区国有资产投资集团有限公司,北京市海淀区国有资产投资集团有限公司,5951.05,万元,人民币,,河道治理长度6.5公里,,,,
1018307,房山区北京四中长阳分校周边积水治理工程,2.01708E+17,房山区水务局,房山区水务局,14183,万元,人民币,1.11101E+17,沿纬五路至小清河新建雨水箱涵1.9公里，新建闸涵1座（箱涵尺寸为单孔3米x2米至3孔3.5米x2米），将区域排水标准由1年一遇提升为5年一遇。,"关于房山区北京四中长阳分校周边积水治理工程
实施方案的批复",市级,京发改（审）[2018]3号,9/1/2018 00:00:00
1079768,怀柔区小泉河综合整治工程,2.01414E+17,北京市怀柔区国有资本经营管理有限公司,北京市怀柔区国有资本经营管理有限公司,37652.5,万元,人民币,,项目河道治理9.35公里，主要建设内容包括新建闸2座、拆除闸1座，改建跌水2座，改建雨水口25座，改建跨河桥梁13座、拆除3座，滞洪区防护1处、护砌2.5公里。,,,,
1088159,新增小型应急抢险单元项目,2.02305E+17,北京市丰台区水务局,北京市丰台区水务局,1224.88,万元,人民币,11110106000062981X,新增26个小型应急排水单元，分别布置在26个街镇。本项目拟采购皮卡排涝车10辆、履带式排涝机器人5台、轮式排涝机器人11台,关于新增小型应急抢险单元项目实施方案的批复,区级,京丰台发改（审）[2023]71号,21/12/2023 16:50:08
648b8fed-c6f2-47b0-8057-b1d2cae0a9f8,海淀区上庄镇沟道生态治理工程（前章村排水沟、东小营南河、白眉边界干渠、李家坟沟）,2.10404E+15,海淀区水务局、海融达公司,海淀区水务局、海融达公司,2848.76,万元,人民币,,前章村排水沟、东小营南河、白眉边界干渠、李家坟沟生态治理,,,,
1087342,北京大兴国际机场滞洪工程（二期）南区,2.02311E+17,北京新航城控股有限公司,北京新航城控股有限公司,45542.3,万元,人民币,9.11101E+17,开挖蓄滞洪区；新建分洪闸1座，退水闸1座，退水渠1条，连通渠1条；新建机电设备及管理房、巡护路等其他设施；生态绿化约20公顷；电气一次、自动化、金属结构和水力机械等配套工程。,关于北京大兴国际机场滞洪工程（二期）南区项目建议书（代可研）的批复,区级,京大兴发改（审）[2023]186号,6/12/2023 15:23:09
473eedc7-517b-4ece-a7fe-dc49ccbd6978,水衙沟蓄涝区,2.10505E+15,丰台区水务区,丰台区水务区,20000,万元,人民币,,新建蓄涝区及泵站等配套设施,,,,
QXSP1501545,海淀区东小口沟（海淀段）分洪工程,8.01202E+11,北京市海淀区东升镇人民政府,北京市海淀区东升镇人民政府,29523.1,万元,人民币,11110108000058480Y,主要防洪工程：（1）治理长度2.822公里，包括河道扩挖护砌1.271公里，新建暗涵1.551公里；（2）新建水闸2座；（3）改建桥梁1座。主要非防洪工程：（1）新建水闸1座；（2）新建桥梁1座；(3)景观绿化37056.6平方米。,关于海淀区东小口沟（海淀段）分洪工程实施方案的批复,区级,海发改〔2015〕393号,17/8/2015 00:00:00
99781bc0-b942-4ca4-aef9-49806333bbc2,凉水河沿线景观提升工程,2.30505E+15,北京市丰台区南中轴地区建设办公室,北京市丰台区南中轴地区建设办公室,76529,万元,人民币,,疏挖整治河道，同步实施岸边景观绿化工程，长约3.82647公里,,,,
1083019,京西生态公园北侧截洪滞洪工程（房山段）,2.02308E+17,北京市房山区水务局,北京市房山区水务局,30979.3,万元,人民币,1.11101E+17,项目区东侧至山湖路，南侧至规划沙羊路、生态公园，西侧至生态公园，北侧到京原铁路。包括截洪堤及滞洪绿地工程，滞洪绿地滞洪容积447万立方米。截洪堤东接山湖路，西接现状地形，房山区长度1.4公里，滞洪绿地面积64公顷。,关于京西生态公园北侧蓄滞洪工程（房山段）项目建议书（代可研）的请示,区级,京房山发改（审）[2023]262号,15/12/2023 19:56:25
314700f3-92c5-4da9-8abe-e688a04b6f42,大兴区永定河灌渠（大兴灌渠）（胜利闸—刘家铺村南排水沟）生态修复工程,2.31111E+15,大兴区水务局,大兴区水务局,71634.4,万元,人民币,1.11102E+17,河道治理长度约24.2公里，起点为胜利闸，终点为刘家铺村南排水沟，规划河道上口宽25米，两侧绿化带宽30米。,,,,
1087258,昌平区管水库设施修复及提升项目,2.02312E+17,北京市昌平区水务局,北京市昌平区水务局,4805.69,万元,人民币,11110221000102859X,为提高现有水库的功能和效益，通过将水库设施进行修复和提升，包括设备更新、自动化控制、视频监控、工程结构加固、环境保护以及建设标准化等方面的工作，消除水库的安全运行及管理隐患，确保工作人员以及下游人民群众的生命安全，以提高水库工程安全运行的可靠性和智能化水平。,关于昌平区管水库设施修复及提升项目项目建议书的批复,区级,京昌平发改（审）[2023]193号,6/12/2023 17:36:11
678abcd9-4857-472e-9b54-096164f17852,昌平区山区河道水毁修复工程（第一批）,2.31212E+15,北京市昌平区水务局,北京市昌平区水务局,12401.2,万元,人民币,11110221000102859X,对兴隆口沟及锥石口沟山区段进行水毁修复,,,,
1087132,南口及沙沟河蓄滞洪区,2.02312E+17,昌平区水务局,昌平区水务局,156682,万元,人民币,11110221000102859X,蓄洪涝量1100万立方米,关于南口及沙沟河蓄滞洪区项目建议书的批复,区级,京昌平发改（审）[2023]214号,6/12/2023 20:04:31
21ed309b-dba9-4fa4-8f59-d01b4c8d6f6c,二道河水库工程,2.308E+15,北京市房山区水务局,北京市房山区水务局,621000,万元,人民币,1.11101E+17,二道河水库库区面积221.3公顷，库容3721万m3，涉及永久基本农田10.4公顷，坝体结构不涉及永久基本农田和耕地，总工程费用62.1亿元，其中工程费用32.5亿元，征拆费用29.6亿元。,,,,
1064130,怀柔区北台上水库除险加固工程,2.02014E+17,北京市怀柔区水务局,北京市怀柔区水务局,7936,万元,人民币,11110227000097949G,大坝上下游坝坡修复，溢洪道拆除重建，水库三副坝防渗墙连接，主坝输水洞洞身内防腐，消力池及泄水渠加固，六孔分水闸混凝土防碳化处理，拆除重建四面闸，更换溢洪道、主坝输水洞、四面闸金属结构和电气设备，更新改造电气一次、自动化、大坝监测等设施。,"关于怀柔区北台上水库除险加固工程
实施方案的批复",市级,京发改（审）[2022]646号,21/11/2022 00:00:00
081da526-69fc-49c1-a3f1-ccf9d7b68bdb,怀沙河综合治理工程项目,2.41414E+15,怀柔区水务局,怀柔区水务局,,万元,人民币,11110227000097949G,,,,,
1070964,密云区美丽乡村巨各庄镇豆各庄村等18个村污水配套管网基础设施建设工程,2.02215E+17,密云区水务局,密云区水务局,12841,万元,人民币,11110228000107959W,敷设街区污水骨干管网77088米；新建骨干管网污水检查井4551座；新建泵站6座；骨干管网路面破除244920平方米，路面恢复36578平方米。,关于密云区美丽乡村巨各庄镇豆各庄村等18个村污水配套管网基础设施建设工程实施方案的批复,区级,京密云发改（审）[2022]6号,25/1/2022 14:51:42
8e7f889b-60ec-4f9d-bef6-9f26f5adb9be,怀柔水库防洪能力提升工程项目,2.41414E+15,怀柔区水务局,怀柔区水务局,,万元,人民币,11110227000097949G,,,,,
1075592,崔村镇八家排水沟治理工程,2.02212E+17,北京市昌平区水务局,北京市昌平区水务局,4904,万元,人民币,11110221000102859X,新挖河道1950米，新建桥梁3座、跌水6座、巡河路1930米，改建桥梁1座，以及景观绿化工程等,关于崔村镇八家排水沟治理工程实施方案的批复,区级,京昌平发改（审）[2023]3号,11/1/2023 10:49:40
bccce5e7-0a36-452b-9674-da987d48b862,永定河引水渠（海淀段）环境提升工程,2.30404E+15,海淀水务局,海淀水务局,69500,万元,人民币,,在城市更新的契机下，大力推进河道滨水空间的打造，从“蓝绿灰”融合入手，激活滨水活力。坚持开放融合理念，打开水域岸线，借景西山、北京电视塔，丰富滨水空间，实现水绿一体、融合五棵松摄影器材城，水城相融，打造特色滨水经济带水岸步行街，活力引入，生态溢出，贯通滨水慢行系统28km，，让蓝绿空间治理成为首都城市发展新的动力源！,,,,
1083549,2022年海淀区海绵城市建设道路海绵化改造工程,2.02304E+17,北京市海淀区水务局,北京市海淀区水务局,1959.25,万元,人民币,1111010800005827XC,对安河家园东区周边道路、软件园北街、软件园南街、软件园一期道路、西二旗东二路、西二旗东一路、悦秀路7处道路项目进行海绵化改造，包括雨水管网改造工程设置面源污染处理器930个、透水铺装改造工程更换人行道透水砖地面21864.92㎡。,关于2022年海淀区海绵城市建设道路海绵化改造工程实施方案的批复,区级,京海淀发改（审）[2023]138号,25/6/2023 09:38:01
1038994,聚焦攻坚水环境治理朝阳区27项雨污合流制管道改造工程,2.01703E+17,北京城市排水集团有限责任公司,北京城市排水集团有限责任公司,60099.4,万元,人民币,9.111E+17,朝阳区：新建污水管线104.547公里，合流制改造管线总长约14.119公里；海淀区：新建污水管线30公里，合流制改造管线总长约8.454公里；丰台区：新建污水管线65.1公里，合流制改造管线总长约4.41公里；石景山：新建污水管线0.4公里，合流制改造管线总长约1.246公里；大兴区：新建污水管线15公里。,,,,
1019400,门头沟区城子、东西辛房排洪沟及截洪沟治理工程（一期）,2.01607E+17,北京市门头沟区水务局,北京市门头沟区水务局,11190.5,万元,人民币,11110109000072813A,建设规模及内容：疏挖、整治排洪沟道6条、截洪沟16条，河道长度共计7.59公里；新建透水砖巡河路9555.01平方米；新建跌水38座；新建拦沙坝26座；新建挡水堰39座；新建湿塘1处；新建渗滤箱30处；新建桥涵1座，拆除现状桥涵8座；绿化面积4.52万平方米；地下管线改移1项。,关于门头沟区城子、东西辛房排洪沟及截洪沟治理工程（一期）实施方案的批复,区级,京门头沟发改（审）[2016]108号,7/12/2016 00:00:00
XMX680410,顺义新城温榆河水资源利用工程,1200600313,顺义区水务局,顺义区水务局,42334,万元,人民币,11110110000092937B,引水总长13.15公里，引水流量2.5立方米/秒。内容包括取水口工程、水质净化工程、管道铺设工程等。,,,,
1084286,宋庄蓄滞洪区一期、二期连通综合提升工程,2.02309E+17,通州区园林绿化局,通州区园林绿化局,2424.29,万元,人民币,11110112000083037L,建设内容及规模：围堤加固总长约1.30km；新疏挖一期、二期连通工程15.09万m3；退水渠整修0.05万m3；新疏挖小中河连通工程6.84万m3；小中河退水渠清淤0.11万m3。新建溢流堰2座；过路涵管2处，穿堤涵管1处；碎石路拆除恢复648.9m2，沥青路拆除1045.03m2，恢复2898.60m2；步道砖拆除108.68m2，恢复718.91m2；景观绿化7.32hm2；导流工程1项等。,关于宋庄蓄滞洪区一期、二期连通综合提升工程项目建议书（代可研）的批复,区级,京通州发改（审）[2023]53号,2/8/2023 19:27:42
b05d85aa-ae76-481f-9d2b-a8ee5de54a8e,昌平区小型水库修复工程,2.31212E+15,北京市昌平区水务局,北京市昌平区水务局,5465,万元,人民币,11110221000102859X,水毁修复2个水库，王家元水库和南沟水库。,,,,
1062442,昌平区百善镇吕各庄村污水处理设施及配套项目,2.02012E+17,百善镇政府,百善镇政府,571,万元,人民币,,新建1座污水处理站，位于吕各庄村南侧，设计处理规模180吨/天，采用AO工艺。主要建设内容包括景观土建工程、工艺工程、电气及自控仪表工程及在线监测系统等。,关于昌平区百善镇吕各庄村污水处理设施及配套项目实施方案的批复,区级,京昌平发改（审）[2020]68号,1/9/2020 19:05:39
0298906f-765c-4af6-af98-41368c53272c,门头沟区清水镇中心区集中供水及管线工程,2.30707E+15,,,5059.73,万元,人民币,,新建或改建道路10.31km，新建给水管道18km、污水管线12km、燃气管线9.8km，改扩建集中供水厂1座，改扩建污水处理厂1座，新建液化天然气储配站1座。,,,,
1087329,昌平区水文监测设施功能提升项目,2.02312E+17,,,1099.55,万元,人民币,,1、重点区域雨量站加密提升；2、水文监测感知体系加密提升；3、水文监测设施提档升级。,关于昌平区水文监测设施功能提升项目项目建议书的批复,区级,京昌平发改（审）[2023]212号,6/12/2023 19:53:13
38ba25ae-6486-4093-a956-4095025dcb40,北小河（京承高速路至五环路段）滨水空间建设工程,2.30303E+15,北京市朝阳区水务建设管理中心,北京市朝阳区水务建设管理中心,49300,万元,人民币,,北小河（京承高速路至五环路段）滨水空间建设工程建设起点为京承高速铁路桥上游680米，终点为五环路桥，治理长度约4.6公里，红线面积为47.67公顷，项目主要建设内容包括水利水生态工程、景观绿化工程、专业管线改移工程和外电源工程等,,,,
1090493,怀柔区山洪灾害防御能力提升工程,2.02414E+17,北京市怀柔区水务局,北京市怀柔区水务局,238508,万元,人民币,11110227000097949G,包含琉璃河2上游等54条沟道约620公里，拟治理长度为243公里；对本次沟道村庄段防洪标准为20年一遇洪水标准治理，山区河流中，流域面积小、无村庄及重要设施部位的沟道防洪标准为20年一遇标准可漫滩；对怀柔区境内水文监测设施功能进行提升，包含重点区域雨量站加密、区级水文监测关键节点、一般水文站能力提升、驻测站测验能力提升、应急队应急监测能力提升、山洪沟道监测全覆盖和水文信息中心提档升级等。,关于怀柔区山洪灾害防御能力提升工程项目建议书（代可研）的批复,区级,京怀柔发改（审）[2024]34号,17/5/2024 19:49:40
7f468d5b-0415-4337-ae38-34de1a15ce27,未来城东区供水保障工程,2.31212E+15,北京市昌平区水务局,北京市昌平区水务局,20000,万元,人民币,11110221000102859X,新建DN800供水管线30公里,,,,
1087237,北七家镇排干入河口修复及提升工程,2.02312E+17,北京市昌平区水务局,北京市昌平区水务局,332.29,万元,人民币,11110221000102859X,三排干末端拆除入河口设施；四排干拆除入河口设施，并新建一座一体化泵站；八仙南排干暗涵清淤、拆除截污池、新建手动闸门一座，并新建一座消力池；六排干拆除截污池新建手动闸门一座，并新建一座消力池,关于北七家镇排干入河口修复及提升工程项目建议书的批复,区级,京昌平发改（审）[2023]198号,6/12/2023 17:58:02
9d1313c8-50d0-4f56-b0cf-70c941f3a2ef,三山五园水系（北旱河、金河、万泉河）建设项目（打捆）,2.10404E+15,海淀水务局,海淀水务局,,万元,人民币,,,,,,
1087730,苏家坨镇西埠头河槽灾后重建工程,2.02304E+17,北京市海淀区苏家坨镇人民政府,北京市海淀区苏家坨镇人民政府,1046.07,万元,人民币,1.11101E+17,本项目为修复水毁河道900.09米，河道清理、两岸边坡水毁修复，沿线建筑物拆除重建等。,关于苏家坨镇西埠头河槽灾后重建工程项目建议书的批复,区级,京海淀发改（审）[2023]297号,8/12/2023 15:13:43
a0a445e3-d90e-45b3-92b0-763ce279a346,河西供水管网提升改造工程,2.10505E+15,北京市自来水集团有限责任公司,北京市自来水集团有限责任公司,30000,万元,人民币,91110000101358044Q,对河西地区现有供水管线进行改造提升,,,,
1075592,崔村镇八家排水沟治理工程,2.02212E+17,北京市昌平区水务局,北京市昌平区水务局,4904,万元,人民币,11110221000102859X,新挖河道1950米，新建桥梁3座、跌水6座、巡河路1930米，改建桥梁1座，以及景观绿化工程等,关于崔村镇八家排水沟治理工程实施方案的批复,区级,京昌平发改（审）[2023]3号,11/1/2023 10:49:40
ecfd56f4-c473-44b0-81f4-00958416cb23,海绵城市监测平台,2.10707E+15,北京市门头沟区水务局,北京市门头沟区水务局,2500,万元,人民币,11110109000072813A,建设海绵城市建设集中监控平台一处,,,,
1087714,北京市海淀区西农辖区河道水毁项目,2.02304E+17,北京市海淀区水务局、北京西农投资有限责任公司,北京市海淀区水务局、北京西农投资有限责任公司,660.5,万元,人民币,,建设挡土墙715m、浆砌石护坡208m、浆砌石护底4350m2、流水槽46m、拦沙坝90m、栏杆352m，跌水恢复145m，道路恢复40m2，河道清淤9147.6m3,关于北京市海淀区西农辖区河道水毁项目项目建议书的批复,区级,京海淀发改（审）[2023]294号,8/12/2023 10:37:07
7dff4405-e014-4146-adf8-731676d736c8,大孙各庄镇红娘港一支治理项目,2.3101E+15,北京市顺义区大孙各庄镇人民政府,北京市顺义区大孙各庄镇人民政府,7200,万元,人民币,11110110000093534J,红娘港一支起于顺平南线南侧，在大坝洼庄南侧流出顺义，内河长8.6公里，排水能力不足，无法满足10年一遇标准，影响镇区防洪排涝安全。对红娘港一支按照20年一遇标准，进行疏挖改造治理，以解决物流园区、镇中心区、镇再生水厂雨水排除需求。,,,,
1087170,昌平区高教园回昌路下游排水工程,2.02312E+17,北京市昌平房地产开发有限责任公司,北京市昌平房地产开发有限责任公司,23300,万元,人民币,91110114102625626E,新建雨水管线长度约2616m，雨水管渠为3000X2400钢筋混凝土方涵；新建污水管线长度约2515m，污水管为DN1000钢筋混凝土管道。起点位于规划回昌路与于善北二街交叉处，雨水终点沿南丰路排入北沙河，污水终点接入北沙河北岸污水干线，最终进入沙河再生水厂处理。,关于昌平区高教园回昌路下游排水工程项目建议书的批复,区级,京昌平发改（审）[2023]163号,6/12/2023 13:36:06
176bec52-2f69-4c33-b883-4641906e4315,西玉河雨水调蓄湿地工程,2.10404E+15,海淀区水务局、海融达公司,海淀区水务局、海融达公司,113165,万元,人民币,,"（1）新建西玉河蓄滞洪区，（2）渠道工程（3）建筑物工程（4）景观绿化工程（5）管线工程（6）水生态及水循环工程（7）园区内电气工程1项；（8）蓄滞洪区智能化系统1项。
根据规划方案，确定西玉河蓄滞洪区建设项目的防洪标准为50年一遇洪水设计，20年一遇洪水位基本不淹没城市主要雨水管道出口内顶。",,,,
88a921f7-bd1d-4299-b73e-9a747c95abd6,区再生水厂二期工程,2.2101E+15,顺义区水务局,顺义区水务局,70000,万元,人民币,11110110000092937B,计划新建处理规模8.5万吨再生水厂一座,,,,
1086660,人民渠（首钢东南区）蓄涝区建设工程,2.02406E+17,北京市石景山区永定河管理所,北京市石景山区永定河管理所,12363.6,万元,人民币,,古城南街以东、人民渠北岸（首钢东南区）现状为荒地，规划为城市绿地。计划新建面积约7.7公顷，蓄水量约8.1万立方米的蓄涝区，缓解人民渠上游排洪压力。,关于人民渠（首钢东南区）蓄涝区建设工程项目建议书（代可研）变更的批复,区级,京石景山发改（审）[2024]33号,30/4/2024 10:32:27
0e7b0bc9-ad20-4afa-86e0-1da4aa3122f5,杨宋影视文化特色小镇四河网水系综合治理提升,2.41414E+15,怀柔区政府,怀柔区政府,55465.7,万元,人民币,,于杨宋镇梭草村西南新建泵站（规模1.2m3/s），新建循环补水管线（DN1200）总长约7.42km；河道综合治理4.3km，其中：一河网沿线综合治理2.4km，二河网沿线综合治理1.1km；三河网沿线综合治理0.8km。,,,,
1007501,北臧村镇建材小区及皮各庄排水管线新建工程,2.01611E+17,北臧村镇政府,北臧村镇政府,3029.27,万元,人民币,11110224000088575L,为皮各庄、建材小区新建排水管线工程。具体占地位置及建筑规模以规划、国土等部门核定为准。,关于北臧村镇建材小区及皮各庄排水管线新建工程实施方案的批复,区级,京大兴发改（审）[2016]10号,8/3/2016 00:00:00
1061156,海淀区温榆河（北沙河段）河道治理工程,2.01304E+17,海淀区水务局,海淀区水务局,3280.31,万元,人民币,1111010800005827XC,主要为河道治理6.4公里,,,,
1018872,海淀区五一渠生态治理工程,2.01704E+17,北京市海淀区西北旺镇人民政府,北京市海淀区西北旺镇人民政府,17690.9,万元,人民币,11110108000058552P,项目建设地点为北京市海淀区五一渠，位于西北旺镇，治理起点为京密引水渠以北140米，治理终点为皇后店路以北520米。 ,关于五一渠生态治理工程项目建议书（代可行性研究报告）重新立项的批复,区级,京海淀发改（审）[2019]91号,1/11/2019 15:21:57
XMG252546,密云县白马关河防洪及生态治理工程,1201300062,密云县水务局,密云县水务局,1913.56,万元,人民币,11110228000107959W,治理白马关河52.9千米，河道疏挖，渣土清运，连拱闸拆除，浆砌石护岸，生态硬质护坡，植被修复等,,,,
1073376,密云区不老屯镇农村污水设施建设工程,2.02115E+17,北京市密云区不老屯镇人民政府,北京市密云区不老屯镇人民政府,6819.37,万元,人民币,11110228000108468M,新建污水管网40949米（DN300 HDPE双壁波纹管长度为1586米，DN200 HDPE双壁波纹管长度为21593米，DN200UPVC管长度为830米，DN150UPVC管长度为15765米，DN80 PE管长度为1175米），新建检查井1662座。新建9座污水处理站，新建9座中水回用池，新建4座污水蓄水池。,关于密云区不老屯镇农村污水设施建设工程项目建议书（代可研）的批复,区级,京密云发改（审）[2021]93号,6/12/2021 16:52:42
175c4157-cd45-4267-b35c-0ac2c593a1be,永定河河道排险整治项目,2.30606E+15,北京市石景山区城市管理委员会,北京市石景山区城市管理委员会,26000,万元,人民币,1.11101E+17,按照永定河“四湖一线”水毁修复规划方案，完成河道清淤、岸坡修复、快速覆绿等工作，恢复河道基本形态和功能，保留局部河道大水面，改善当前黄土露天现状，减少扬尘；2024年汛后压茬恢复道路、景观、绿化及设施设备等，逐步恢复滩地路网、马拉松道路等，构建多样滨水空间和绿色生态空间。,,,,
1087225,天通苑片区18个小区内部雨污合流改造工程（第一批）,2.02312E+17,北京市昌平区水务局,北京市昌平区水务局,78549.9,万元,人民币,11110221000102859X,新建雨水管道、对原合流管道中的雨水口进行封堵、新建透水铺装设施以及对破坏的小区道路进行恢复等,关于天通苑片区18个小区内部雨污合流改造工程（第一批）项目建议书的批复,区级,京昌平发改（审）[2023]159号,6/12/2023 12:47:55
5e0ab065-5c51-4a14-b3d3-b49de7f18309,怀柔平原区河道行洪达标治理和水系连通工程(沙河牤牛河),2.41414E+15,怀柔区水务局,怀柔区水务局,111436,万元,人民币,11110227000097949G,沙河牤牛河道拓宽、疏挖整治、岸坡护砌，长度8.3 km，改建阻水跨河桥。,,,,
XMX682974,平谷区海子水库加固改造工程,1201100438,北京市平谷区水务局,北京市平谷区水务局,1143.67,万元,人民币,11110226000112950P,包括溢洪道加固改造、高低压配电室电力设备改造、业务用房拆建工程、水源井房及室外工程等。,"关于平谷区海子水库加固改造工程
项目建议书（代可行性研究报告）的批复",市级,京发改[2011]1436号,19/8/2011 00:00:00
e740800a-874c-472f-af1b-f3e00c1dbf3b,昌平区山区河道水毁修复工程（第二批）,2.31212E+15,北京市昌平区水务局,北京市昌平区水务局,19500,万元,人民币,11110221000102859X,对流经南口镇和十三陵镇的关沟及支沟、九仙庙沟、水沟水库（塘坝）上下游沟道、虎峪沟、花塔沟、檀峪沟、南口西河、德胜口沟、老君堂沟、上下口沟、燕子口沟、德陵沟12条主要行洪河道共计74公里的边坡冲毁、挡墙破损、堤岸坍塌、堤路损毁、设施损毁，桥梁破坏进行重新修复。,,,,
1034941,密云水库改造消隐工程,2.02015E+17,北京市密云水库管理处,北京市密云水库管理处,5789,万元,人民币,12110000400638839X,拆除重建密云水库第二溢洪道下游泄洪槽，新建北白岩副坝防渗墙，拆除重建调节池泄洪闸，同步改造调节池堤顶路。,"关于批准密云水库改造消隐工程项目建议书
（代可行性研究报告）的函",市级,京发改（审）[2020]13号,19/1/2020 00:00:00
f521cd46-8a87-48c4-bb87-b50fb000eaa8,白河堡水库水源保护工程,2.41616E+15,北京市延庆区水务局,北京市延庆区水务局,28357,万元,人民币,11110229000117938X,（1）生态修复白河入库河道2.8公里及入库支沟5.1公里，建设河道两岸农田面源污染缓冲带42公顷。 (2)在白河堡水库上游建设滩地湿地44.5公顷，拦截泥沙和提升水质，处理规模8-16万立方米/日。同时配套设 置导流坎1座、八字取水口1座、附壁式闸门1座及人工格栅1座、输排水管道约0.6公里。 （3）工程区岸坡水土保持治理1.0公顷。,,,,
1073351,密云区石城镇农村污水设施建设工程,2.02115E+17,北京市密云区石城镇人民政府,北京市密云区石城镇人民政府,4870.68,万元,人民币,11110228000108599H,本项目主要为密云区石城镇张家坟村、西湾子村、贾峪村、二平台村和黄土梁村的污水支管网和污水处理设施新建工程。主要建设内容包括：新建污水管网12242米（DN300 HDPE双壁波纹管长度为1010米，，新建检查井586座。新建7座污水处理站，新建7座中水回用池，新建4座污水蓄水池。,关于密云区石城镇农村污水设施建设工程项目建议书（代可研）的批复,区级,京密云发改（审）[2021]92号,6/12/2021 16:44:00
f4376d90-c2e6-42ea-a4eb-fed1bf4991ae,怀柔区庙城牤牛河及支沟治理,2.11414E+15,北京市怀柔区水务局,北京市怀柔区水务局,8298,万元,人民币,11110227000097949G,对庙城镇牤牛河及支沟进行治理。,,,,
1073351,密云区石城镇农村污水设施建设工程,2.02115E+17,北京市密云区石城镇人民政府,北京市密云区石城镇人民政府,4870.68,万元,人民币,11110228000108599H,本项目主要为密云区石城镇张家坟村、西湾子村、贾峪村、二平台村和黄土梁村的污水支管网和污水处理设施新建工程。主要建设内容包括：新建污水管网12242米（DN300 HDPE双壁波纹管长度为1010米，，新建检查井586座。新建7座污水处理站，新建7座中水回用池，新建4座污水蓄水池。,关于密云区石城镇农村污水设施建设工程项目建议书（代可研）的批复,区级,京密云发改（审）[2021]92号,6/12/2021 16:44:00
1087960,廊坊市“北三县”供水工程（北京段）,2.02311E+17,北京水务投资集团有限公司,北京水务投资集团有限公司,271819,万元,人民币,,建设规模为两条DN1600毫米输水管线，全长约41.72公里，随工程建设排气阀井、排空阀井等附属设施。 ,,,,
1075592,崔村镇八家排水沟治理工程,2.02212E+17,北京市昌平区水务局,北京市昌平区水务局,4904,万元,人民币,11110221000102859X,新挖河道1950米，新建桥梁3座、跌水6座、巡河路1930米，改建桥梁1座，以及景观绿化工程等,关于崔村镇八家排水沟治理工程实施方案的批复,区级,京昌平发改（审）[2023]3号,11/1/2023 10:49:40
1041635,通州区通惠排干清淤整治工程,2.01209E+17,北京市通州区水务局,北京市通州区水务局,2013.93,万元,人民币,1.11101E+17,清淤整治,,,,
