时间,企业名称,注册号,是否有效
2022/6/30 10:51:39,北京凯生科技有限公司,1100009001100202206300109,09
2022/6/30 10:42:20,北京开课吧科技有限公司,1100009001100202206300147,09
2022/7/11 10:43:30,北京E袋家政服务有限公司,1100009001100202207110153,09
2022/7/11 10:47:41,北京开课吧科技有限公司,1100009001100202207110126,09
2022/7/11 10:11:03,北京开课吧科技有限公司,1100009001100202207110038,09
2022/7/11 11:24:38,北京寺库商贸有限公司,1100009001100202207110188,09
2022/7/11 10:48:41,北京抖音信息服务有限公司,1100009001100202207110156,09
2022/7/11 11:28:38,北京新七天电子商务技术股份有限公司,1100009001100202207110132,09
2022/7/11 10:49:49,小米通讯,1100009001100202207110158,09
2022/7/11 10:04:43,菲尔莱（北京）科技有限公司,1100009001100202207110101,09
2022/7/11 10:11:26,北京一商宇洁商贸有限公司,1100009001100202207110106,09
2022/5/6 15:09:08,北京中公教育科技有限公司,1100009001100202205060402,09
2022/5/6 15:15:11,北京寺库商贸有限公司,1100009001100202205060408,09
2022/5/6 14:01:34,小米科技有限责任公司,1100009001100202205060262,09
2022/5/6 15:56:15,贝颜,1100009001100202205060461,09
2022/5/6 14:16:34,北京快手科技有限公司,1100009001100202205060290,09
2022/5/6 15:46:47,北京寺库商贸有限公司,1100009001100202205060432,09
2022/5/9 13:14:31,北京孚惠教育,1100009001100202205090286,09
2022/5/10 12:36:15,北京微播视界科技有限公司,1100009001100202205100232,09
2022/5/10 14:27:12,北京开课吧科技有限公司,1100009001100202205100337,09
2022/5/10 14:34:31,北京中公教育科技有限公司,1100009001100202205100350,09
2022/2/25 14:46:04,北京晨钟科技有限公司,1100009001100202202250343,09
2022/2/25 15:16:40,北京知能行教育科技有限公司,1100009001100202202250383,09
2022/2/25 15:36:19,北京寺库商贸有限公司,1100009001100202202250400,09
2022/3/15 9:32:45,北京三快科技有限公司,1100009001100202203150059,09
2022/3/15 9:39:47,北京寺库商贸有限公司,1100009001100202203150087,09
2022/1/29 15:33:56,北京寺库商贸有限公司,1100009001100202201290316,09
2022/1/29 14:33:06,北京寺库商贸有限公司,1100009001100202201290260,09
2022/1/30 14:09:02,北京快手科技有限公司,1100009001100202201300173,09
2022/1/30 14:25:13,北京寺库商贸有限公司,1100009001100202201300177,09
2022/2/11 16:33:56,北京微播视界科技有限公司,1100009001100202202110485,09
2022/2/11 16:38:15,北京寺库商贸有限公司,1100009001100202202110488,09
2022/2/11 16:02:46,小米科技有限责任公司,1100009001100202202110437,09
2022/2/11 16:07:37,北京快手科技有限公司,1100009001100202202110463,09
2022/4/13 16:12:57,北京中公教育科技有限公司,1100009001100202204130449,09
2022/4/13 16:32:25,北京寺库商贸有限公司,1100009001100202204130468,09
2022/4/13 16:39:55,北京全星时空科技有限公司,1100009001100202204130476,09
2022/8/1 15:29:36,北京开课吧科技有限公司,1100009001100202208010464,09
2022/8/1 15:47:10,建行生活CCB,1100009001100202208010478,09
2022/8/1 15:47:53,北京开课吧科技有限公司,1100009001100202208010479,09
2022/8/1 15:51:14,北京每日优鲜电子商务有限公司,1100009001100202208010480,09
2022/8/1 14:58:04,北京开课吧科技有限公司,1100009001100202208010379,09
2022/8/2 10:49:24,雀巢（中国）有限公司,1100009001100202208020184,09
2022/8/2 10:05:53,北京开课吧科技有限公司,1100009001100202208020117,09
2022/8/2 10:26:12,北京每日优鲜电子商务有限公司,1100009001100202208020136,09
2022/8/2 11:53:58,北京每日优鲜电子商务有限公司,1100009001100202208020241,09
2022/8/2 10:28:23,北京微播视界科技有限公司,1100009001100202208020139,09
2022/8/2 10:29:56,北京黄豆伟业电子商务发展有限公司,1100009001100202208020163,09
2022/8/2 10:58:21,北京时代峰峻文化艺术发展有限公司,1100009001100202208020194,09
2022/2/7 9:20:03,北京寺库商贸有限公司,1100009001100202202070018,09
2022/2/7 9:52:43,北京寺库商贸有限公司,1100009001100202202070054,09
2022/7/15 16:46:08,北京开课吧科技有限公司,1100009001100202207150353,09
2022/7/25 9:55:05,骑士健身,1100009001100202207250082,09
2022/7/21 13:29:40,北京微播视界科技有限公司,1100009001100202207210323,09
2022/7/21 13:15:44,北京趣拿信息技术有限公司,1100009001100202207210314,09
2022/7/22 16:05:05,银泰百货潮流旗舰店,1100009001100202207220417,09
2022/7/21 14:34:21,北京中公教育,1100009001100202207210386,09
2022/7/21 14:23:20,北京快手科技有限公司,1100009001100202207210347,09
2022/7/20 10:48:01,百度果园,1100009001100202207200168,09
2022/7/20 10:48:35,看够科技公司,1100009001100202207200169,09
2022/7/20 11:10:43,中国国际人才交流机构,1100009001100202207200187,09
2022/1/27 14:10:34,北京世纪卓越信息技术有限公司,1100009001100202201270283,09
2022/1/29 13:59:35,北京寺库商贸有限公司,1100009001100202201290236,09
2022/1/29 12:53:11,北京寺库商贸有限公司,1100009001100202201290181,09
2022/2/7 11:46:36,北京快手科技有限公司,1100009001100202202070160,09
2022/3/15 16:28:52,北京开课吧科技有限公司,1100009001100202203150480,09
2022/3/15 16:13:51,北京飞越教育科技有限责任公司,1100009001100202203150511,09
2022/3/15 16:18:44,北京厚朴家政服务有限公司,1100009001100202203150516,09
2022/3/15 16:57:02,北京寺库商贸有限公司,1100009001100202203150572,09
2022/2/10 11:03:54,北京寺库商贸有限公司,1100009001100202202100146,09
2022/7/18 10:17:35,北京金玉瑞祥建材销售部,1101120421100202207180107,09
2022/7/18 11:46:51,家家福便利店,1100009001100202207180203,09
2022/7/18 10:09:03,小米科技有限责任公司,1100009001100202207180034,09
2022/7/26 10:11:05,北京开课吧科技有限公司,1100009001100202207260038,09
2022/7/26 10:16:29,北京开课吧科技有限公司,1100009001100202207260040,09
2022/7/26 10:40:27,北京渔塘软件科技有限公司,1100009001100202207260152,09
2022/1/24 9:18:53,小米科技有限责任公司,1100009001100202201240031,09
2022/1/24 10:02:18,新隆家新鲜超市,1100009001100202201240073,09
2022/1/24 9:13:10,北京大麦文化传媒发展有限公司,1100009001100202201240028,09
2022/1/24 9:21:20,北京寺库商贸有限公司,1100009001100202201240032,09
2022/2/9 13:25:41,北京百度公司,1100009001100202202090244,09
2022/2/16 10:54:35,央广诚品购物（北京）有限公司,1100009001100202202160142,09
2022/2/16 11:08:58,北京寺库商贸有限公司,1100009001100202202160152,09
2022/2/16 11:17:44,MJSTYLE烫染沙龙（中关村食宝街总店）,1100009001100202202160158,09
2022/2/16 11:26:03,英孚英语,1100009001100202202160159,09
2022/2/17 14:59:56,百度公司,1100009001100202202170313,09
2022/2/17 15:14:17,毅杰国际艺术中心,1100009001100202202170353,09
2022/2/17 14:42:25,北国民窑,1101130421100202202170321,09
2022/1/5 10:59:03,北京魔力耳朵科技有限公司,1100009001100202201050136,09
2022/1/5 11:01:18,滴滴出行,1100009001100202201050137,09
2022/1/5 10:39:37,北京寺库商贸有限公司,1100009001100202201050126,09
2022/1/5 10:44:41,华联购物广场,1100009001100202201050128,09
2022/1/6 12:16:17,北京寺库商贸有限公司,1100009001100202201060224,09
2022/1/6 12:17:43,云广天图（北京）科技咨询有限公司,1100009001100202201060225,09
2022/1/6 12:19:13,北京三快科技有限公司,1100009001100202201060226,09
2022/1/6 12:25:24,华为专卖店,1100009001100202201060227,09
2022/1/6 12:26:17,北京寺库商贸有限公司,1100009001100202201060228,09
2022/1/20 10:01:30,北京转转精神科技有限责任公司,1100009001100202201200097,09
2022/1/20 8:47:39,北京寺库商贸有限公司,1100009001100202201200021,09
2022/1/20 9:33:58,北京职尚教育科技有限公司,1100009001100202201200025,09
2022/1/20 9:34:51,北京微播视界科技有限公司,1100009001100202201200026,09
2022/3/16 13:09:41,北京易普畅言教育科技有限公司,1100009001100202203160252,09
2022/3/16 13:45:00,北京趣拿信息技术有限公司,1100009001100202203160306,09
2022/6/17 13:41:17,哈罗电动车,1100009001100202206170285,09
2022/1/14 9:20:43,北京寺库商贸有限公司,1100009001100202201140041,09
2022/2/25 13:47:18,北京寺库商贸有限公司,1100009001100202202250270,09
2022/2/25 13:47:29,北京寺库商贸有限公司,1100009001100202202250271,09
2022/6/20 15:25:39,北京开课吧科技有限公司,1100009001100202206200427,09
2022/4/26 11:12:58,北京寺库商贸有限公司,1100009001100202204260134,09
2022/6/20 16:22:48,北京泡泡玛特文化创意有限公司,1100009001100202206200502,09
2022/1/12 15:20:07,北京三快科技有限公司,1100009001100202201120347,09
2022/4/14 16:44:11,北京寺库商贸有限公司,1100009001100202204140498,09
2022/4/21 10:52:52,北京爱奇艺科技有限公司,1100009001100202204210172,09
2022/4/21 10:16:37,北京爱奇艺科技有限公司,1100009001100202204210120,09
2022/4/2 13:17:53,北京寺库商贸有限公司,1100009001100202204020243,09
2022/6/22 10:46:21,北京不姜就电子商务有限公司第九十分公司,1101130421100202206220092,09
2022/6/22 11:10:33,居然之家十里河店,1100009001100202206220201,09
2022/6/22 11:45:10,北京崇德商贸有限公司鼓楼分公司,1100009001100202206220207,09
2022/2/22 13:42:58,北京寺库商贸有限公司,1100009001100202202220302,09
2022/2/22 13:21:03,北京思而为国际教育科技有限公司,1100009001100202202220289,09
2022/3/24 13:41:32,北京一只船教育科技有限公司,1100009001100202203240243,09
2022/3/24 12:09:00,北京寺库商贸有限公司,1100009001100202203240187,09
2022/4/7 11:32:09,月辉养生馆,1100009001100202204070177,09
2022/4/7 11:51:23,北京新洲兴业装饰设计有限公司,1100009001100202204070187,09
2022/4/7 10:20:52,专业祛痘科技美肤,1100009001100202204070111,09
2022/4/12 8:52:34,北京寺库商贸有限公司,1100009001100202204120010,09
2022/4/12 9:21:29,北京寺库商贸有限公司,1100009001100202204120054,09
2022/1/14 13:55:45,北京三快科技有限公司,1100009001100202201140310,09
2022/1/14 12:57:41,北京中企文博教育科技有限公司,1100009001100202201140249,09
2022/5/5 9:44:51,环球影城,1100009001100202205050090,09
2022/7/11 15:59:51,北京大麦文化传媒发展有限公司,1100009001100202207110437,09
2022/7/25 9:25:36,北京快手科技有限公司,1100009001100202207250048,09
2022/7/22 16:35:11,北京趣拿信息技术有限公司,1100009001100202207220467,09
2022/7/22 17:03:03,王府井饭店管理有限公司北京金茂万丽酒店,1100009001100202207220479,09
2022/7/22 16:45:03,北京开课吧科技有限公司,1100009001100202207220474,09
2022/7/26 15:23:26,北京开课吧科技有限公司,1100009001100202207260390,09
2022/7/21 15:36:39,北京寺库商贸有限公司,1100009001100202207210422,09
2022/7/21 15:40:38,中国嘉德国际拍卖有限公司,1100009001100202207210424,09
2022/7/21 15:43:26,莱卡农生鲜超市,1101130421100202207210426,09
2022/7/21 14:01:08,北京微播视界科技有限公司,1100009001100202207210364,09
2022/7/21 14:46:27,北京中公教育科技有限公司,1100009001100202207210392,09
2022/7/20 10:50:28,北京开课吧科技有限公司,1100009001100202207200143,09
2022/7/20 11:00:01,北京三快科技有限公司,1100009001100202207200145,09
2022/7/20 11:14:33,苹果电子产品商贸（北京）有限公司,1100009001100202207200149,09
2022/7/20 10:32:32,北京微播视界科技有限公司,1100009001100202207200131,09
2022/7/20 16:21:22,屈臣氏,1100009001100202207200476,09
2022/7/20 16:37:57,马博士,1100009001100202207200489,09
2022/7/20 16:59:11,北京大麦文化传媒发展有限公司,1100009001100202207200508,09
2022/7/20 16:00:46,北京寺库商贸有限公司,1100009001100202207200462,09
2022/7/25 16:54:32,北京环球度假区,1100009001100202207250439,09
2022/7/27 9:28:11,北京转转精神科技有限责任公司,1100009001100202207270033,09
2022/7/27 8:55:42,北京诚久企业管理咨询有限公司,1100009001100202207270023,09
2022/7/27 8:52:21,北京开课吧科技有限公司,1100009001100202207270011,09
2022/7/27 8:58:38,北京微播视界科技有限公司,1100009001100202207270017,09
2022/7/27 15:35:43,北京开课吧科技有限公司,1100009001100202207270395,09
2022/7/27 15:11:32,北京趣拿信息技术有限公司,1100009001100202207270406,09
2022/7/27 14:16:30,北京微播视界科技有限公司,1100009001100202207270348,09
2022/2/16 14:44:22,北京寺库商贸有限公司,1100009001100202202160338,09
2022/2/15 10:28:52,北京寺库商贸有限公司,1100009001100202202150111,09
2022/2/15 11:34:48,北京寺库商贸有限公司,1100009001100202202150191,09
2022/2/15 10:39:05,北京寺库商贸有限公司,1100009001100202202150118,09
2022/2/15 10:44:52,北京寺库商贸有限公司,1100009001100202202150142,09
2022/3/3 9:25:42,北京寺库商贸有限公司,1100009001100202203030049,09
2022/3/3 9:58:15,北京大生知行科技有限公司,1100009001100202203030090,09
2022/3/3 8:55:54,北京大生知行科技有限公司,1100009001100202203030010,09
2022/1/28 16:59:10,北京字节跳动科技有限公司,1100009001100202201280496,09
2022/1/28 16:03:49,北京四维通联电讯器材有限公司,1100009001100202201280355,09
2022/1/28 14:28:10,北京百度网讯科技有限公司,1100009001100202201280251,09
2022/1/28 14:31:15,北京寺库商贸有限公司,1100009001100202201280252,09
2022/3/11 13:20:18,木北造型世贸广场工三店,1100009001100202203110247,09
2022/3/11 13:26:07,北京史贝斯美发造型有限公司,1100009001100202203110251,09
2022/1/4 12:59:25,北京寺库商贸有限公司,1100009001100202201040200,09
2022/1/4 13:08:28,北京歆婷俪影美容中心,1100009001100202201040264,09
2022/1/4 14:03:06,北京寺库商贸有限公司,1100009001100202201040303,09
2022/3/22 9:25:31,北京微播视界科技有限公司,1100009001100202203220038,09
2022/3/22 9:28:22,北京万门教育科技有限公司,1100009001100202203220040,09
2022/3/22 9:34:07,北京寺库商贸有限公司,1101149001100202203220063,09
2022/3/22 8:55:56,北京趣拿信息技术有限公司,1100009001100202203220030,09
2022/3/22 9:20:53,北京转转精神科技有限责任公司,1100009001100202203220043,09
2022/3/22 9:16:38,北京万门教育科技有限公司,1100009001100202203220042,09
2022/3/22 9:42:03,北京寺库商贸有限公司,1100009001100202203220053,09
2022/3/22 9:51:48,北京万门教育科技有限公司,1100009001100202203220082,09
2022/3/22 9:01:51,北京尔湾科技有限公司,1100009001100202203220012,09
2022/3/22 9:10:22,北京魔力耳朵科技有限公司,1100009001100202203220020,09
2022/3/22 8:50:16,前进佰佳超市,1101080621100202203220026,09
2022/3/22 9:00:48,北京寺库商贸有限公司,1100009001100202203220011,09
2022/3/22 8:56:29,北京胜学科技有限公司,1100009001100202203220008,09
2022/3/22 9:44:58,北京寺库商贸有限公司,1100009001100202203220057,09
2022/3/22 9:52:38,北京寺库商贸有限公司,1100009001100202203220084,09
2022/3/24 9:48:21,北京趣拿信息技术有限公司,1100009001100202203240069,09
2022/3/24 9:13:29,北京万门教育科技有限公司,1100009001100202203240018,09
2022/3/24 9:57:07,北京一只船教育科技有限公司,1100009001100202203240072,09
2022/1/6 9:16:10,北京达佳互联信息技术有限公司,1100009001100202201060030,09
2022/1/6 9:16:19,北京品阁口腔门诊有限公司,1100009001100202201060031,09
2022/1/6 9:25:38,北京寺库商贸有限公司,1100009001100202201060036,09
2022/1/7 11:16:47,北京趣拿信息技术有限公司,1100009001100202201070172,09
2022/1/18 15:01:01,北京优学教育咨询有限公司,1100009001100202201180406,09
2022/2/28 15:15:55,北京寺库商贸有限公司,1100009001100202202280391,09
2022/2/28 14:15:16,北京寺库商贸有限公司,1100009001100202202280320,09
2022/2/28 15:49:47,MASSIMODUTTI世贸天阶店,1100009001100202202280426,09
2022/3/1 16:34:17,北京知金大鹏教育科技有限公司,1100009001100202203010470,09
2022/3/1 16:09:20,北京澳际教育咨询有限公司,1100009001100202203010457,09
2022/4/2 17:03:04,北大青鸟,1101130421100202204020477,09
2022/4/2 17:07:54,北京三快科技有限公司,1100009001100202204020479,09
2022/4/19 11:11:27,北京开课吧科技有限公司,1100009001100202204190183,09
2022/4/22 14:43:50,百合佳缘网络集团股份有限公司,1100009001100202204220352,09
2022/1/10 15:07:38,北京寺库商贸有限公司,1100009001100202201100349,09
2022/1/10 15:45:18,北京寺库商贸有限公司,1100009001100202201100384,09
2022/1/10 15:18:36,北京三快科技有限公司,1100009001100202201100352,09
2022/1/10 14:37:23,安鼎睿科技（北京）有限公司,1100009001100202201100317,09
2022/1/10 14:30:16,北京寺库商贸有限公司,1100009001100202201100294,09
2022/1/10 15:21:36,璟美国际,1101130421100202201100340,09
2022/3/28 9:12:29,北京中启云学教育科技有限公司,1100009001100202203280064,09
2022/3/28 9:38:11,北京寺库商贸有限公司,1100009001100202203280089,09
2022/3/28 8:55:31,常青藤爸爸（北京）教育科技有限公司,1100009001100202203280019,09
2022/3/28 9:01:08,北京寺库商贸有限公司,1100009001100202203280048,09
2022/3/28 9:07:59,北京快手科技有限公司,1100009001100202203280056,09
2022/4/6 16:37:14,二手新旧家电回收批发,1100009001100202204060467,09
2022/4/6 17:01:39,安彼迎网络（北京）有限公司,1100009001100202204060510,09
2022/4/6 16:09:41,北京象网科技有限公司,1100009001100202204060451,09
2022/4/6 16:31:15,优购物集团有限公司,1100009001100202204060465,09
2022/4/7 9:36:50,北京三快科技有限公司,1100009001100202204070032,09
2022/4/7 8:46:31,北京尚德在线教育科技有限公司,1100009001100202204070022,09
2022/4/2 9:14:31,北京魔力耳朵科技有限公司,1100009001100202204020014,09
2022/4/2 9:43:33,爱家购物,1100009001100202204020047,09
2022/4/7 9:09:16,沃尔玛超市,1101080621100202204070027,09
2022/4/7 9:17:39,北京职得乐科技有限公司,1100009001100202204070029,09
2022/4/7 9:45:11,北京寺库商贸有限公司,1100009001100202204070033,09
2022/4/7 9:47:34,北京寺库商贸有限公司,1100009001100202204070034,09
2022/4/7 9:47:58,北京开课吧科技有限公司,1100009001100202204070035,09
2022/4/13 13:44:32,北京中公教育科技有限公司,1100009001100202204130294,09
2022/4/13 12:37:00,北京寺库商贸有限公司,1100009001100202204130131,09
2022/4/13 12:09:26,木北护肤造型北京门头沟中昂时代店,1100009001100202204130130,09
2022/2/28 15:23:26,菲尔德英语机构,1100009001100202202280380,09
2022/2/28 15:33:21,北京寺库商贸有限公司,1100009001100202202280406,09
2022/2/28 15:37:50,北京中消创安教育科技有限公司,1100009001100202202280409,09
2022/3/1 17:03:45,北京趣拿信息技术有限公司,1100009001100202203010521,09
2022/3/1 16:04:08,北京寺库商贸有限公司,1100009001100202203010453,09
2022/3/24 11:33:27,北京寺库商贸有限公司,1100009001100202203240161,09
2022/4/21 15:30:38,北京寺库商贸有限公司,1100009001100202204210450,09
2022/4/21 14:18:05,清河沃尔玛店华润五彩城购物中心店,1101089321100202204210367,09
2022/4/22 15:02:20,北京纽克乐博科技有限公司,1100009001100202204220362,09
2022/4/22 14:10:05,北京开课吧科技有限公司,1100009001100202204220277,09
2022/4/22 14:56:00,北京中清龙图网络技术有限公司,1100009001100202204220357,09
2022/4/19 9:58:05,安彼迎网络（北京）有限公司,1100009001100202204190101,09
2022/4/19 8:49:27,北京快手科技有限公司,1100009001100202204190027,09
2022/3/15 11:42:55,上海百安居装饰工程有限公司北京分公司,1100009001100202203150199,09
2022/3/15 11:01:51,北京寺库商贸有限公司,1100009001100202203150158,09
2022/3/15 11:28:48,北京大麦文化传媒发展有限公司,1100009001100202203150206,09
2022/4/22 15:55:38,北京苗根生生发中心,1100009001100202204220410,09
2022/4/22 14:56:04,北京兴为科技集团有限公司,1100009001100202204220358,09
2022/1/4 12:17:02,北京三快科技有限公司,1100009001100202201040194,09
2022/1/4 12:25:03,北京寺库商贸有限公司,1100009001100202201040195,09
2022/1/4 13:34:39,北京三快科技有限公司,1100009001100202201040270,09
2022/4/22 15:44:31,北京寺库商贸有限公司,1100009001100202204220405,09
2022/4/2 16:26:32,北京开课吧科技有限公司,1100009001100202204020467,09
2022/1/25 14:38:50,北京京邦达贸易有限公司,1100009001100202201250331,09
2022/1/25 15:52:26,北京寺库商贸有限公司,1100009001100202201250415,09
2022/1/25 14:23:52,北京奥冉装饰装修有限公司,1101020421100202201250300,09
2022/1/25 16:33:34,北京寺库商贸有限公司,1100009001100202201250457,09
2022/1/25 17:07:43,北京渊大教育科技有限公司,1100009001100202201250505,09
2022/1/25 16:34:08,北京公博古钱币艺术品鉴定有限公司,1101020421100202201250475,09
2022/3/24 15:43:19,安彼迎信息科技（北京）有限公司,1100009001100202203240426,09
2022/3/24 15:47:05,北京趣拿信息技术有限公司,1100009001100202203240431,09
2022/3/24 15:17:27,无名修手表店,1100009001100202203240358,09
2022/3/24 15:18:02,北京全星时空科技有限公司,1100009001100202203240359,09
2022/3/24 15:41:06,北京健康管理有限公司,1100009001100202203240422,09
2022/3/24 15:44:10,北京寺库商贸有限公司,1100009001100202203240427,09
2022/3/24 14:00:50,亚马逊卓越有限公司,1100009001100202203240254,09
2022/3/24 15:22:15,北京胜学科技有限公司,1100009001100202203240374,09
2022/3/24 14:32:27,北京寺库商贸有限公司,1100009001100202203240293,09
2022/8/22 14:30:38,北京寺库商贸有限公司,1100009001100202208220395,09
2022/8/4 9:47:31,北京每日优鲜电子商务有限公司,1100009001100202208040097,09
2022/8/4 9:44:05,北京每日优鲜电子商务有限公司,1100009001100202208040093,09
2022/1/12 17:02:09,北京必有回响科技有限公司,1100009001100202201120461,09
2022/1/12 16:27:13,北京弈学教育科技有限公司,1100009001100202201120422,09
2022/1/12 16:05:02,北京华联生活超市有限公司西城西直门分公司,1101020421100202201120410,09
2022/1/12 16:37:08,北京大麦文化传媒发展有限公司,1100009001100202201120428,09
2022/8/5 16:25:24,北京快手科技有限公司,1100009001100202208050471,09
2022/8/5 16:38:20,北京网易有道计算机系统有限公司,1100009001100202208050477,09
2022/8/11 16:34:35,中公教育,1100009001100202208110513,09
2022/8/11 16:02:44,北京趣拿信息技术有限公司,1100009001100202208110479,09
2022/8/11 16:42:08,北京每日优鲜电子商务有限公司,1100009001100202208110522,09
2022/8/11 16:56:32,北京七田真（朗琴校区）,1100009001100202208110530,09
2022/8/9 11:01:24,北京每日优鲜电子商务有限公司,1100009001100202208090189,09
2022/8/9 9:58:19,北京趣拿信息技术有限公司,1100009001100202208090098,09
2022/8/9 10:02:18,北京知金大鹏教育科技有限公司,1100009001100202208090123,09
2022/8/9 10:10:02,北京每日优鲜电子商务有限公司,1100009001100202208090128,09
2022/8/10 9:36:57,北京每日优鲜电子商务有限公司,1100009001100202208100079,09
2022/8/10 9:42:11,北京每日优鲜电子商务有限公司,1100009001100202208100084,09
2022/8/10 9:46:21,北京每日优鲜电子商务有限公司,1100009001100202208100089,09
2022/8/10 9:48:52,北京每日优鲜电子商务有限公司,1100009001100202208100091,09
2022/8/10 9:52:37,北京开课吧科技有限公司,1100009001100202208100094,09
2022/8/23 13:59:27,水立方戏水乐园,1100009001100202208230334,09
2022/8/23 14:08:14,北京开课吧科技有限公司,1100009001100202208230339,09
2022/8/23 15:53:40,我爱我家（磁器口店）,1100009001100202208230454,09
2022/8/8 11:54:57,北京三快科技有限公司,1100009001100202208080221,09
2022/8/8 11:42:15,北京每日优鲜电子商务有限公司,1100009001100202208080214,09
2022/8/4 16:57:54,北京京邦达贸易有限公司,1100009001100202208040495,09
2022/8/5 14:55:01,北京开课吧科技有限公司,1100009001100202208050380,09
2022/8/5 15:13:07,北京森木林海商贸中心,1100009001100202208050398,09
2022/8/9 15:17:24,清筑自然,1100009001100202208090401,09
2022/8/9 15:24:57,北京微梦创科网络中国科技有限公司,1100009001100202208090408,09
2022/8/9 15:25:22,北京每日优鲜电子商务有限公司,1100009001100202208090409,09
2022/8/9 15:35:30,北京爱奇艺科技有限公司,1100009001100202208090415,09
2022/8/9 15:05:29,北京开课吧科技有限公司,1100009001100202208090349,09
2022/8/9 15:37:56,北京每日优鲜电子商务有限公司,1100009001100202208090354,09
2022/8/10 13:28:03,北京开课吧科技有限公司,1100009001100202208100290,09
2022/8/10 13:23:43,北京开课吧科技有限公司,1100009001100202208100286,09
2022/8/10 13:25:53,北京开课吧科技有限公司,1100009001100202208100288,09
2022/8/10 13:43:33,北京开课吧科技有限公司,1100009001100202208100310,09
2022/8/10 13:45:24,美团买菜,1100009001100202208100311,09
2022/8/10 13:46:35,北京开课吧科技有限公司,1100009001100202208100312,09
2022/8/10 15:06:41,北京每日优鲜电子商务有限公司,1100009001100202208100408,09
2022/8/10 15:08:17,北京每日优鲜电子商务有限公司,1100009001100202208100411,09
2022/8/10 15:11:44,北京开课吧科技有限公司,1100009001100202208100412,09
2022/8/10 15:14:42,北京开课吧科技有限公司,1100009001100202208100414,09
2022/8/10 15:23:37,北京开课吧科技有限公司,1100009001100202208100421,09
2022/8/11 13:17:01,北京微播视界科技有限公司,1100009001100202208110281,09
2022/8/11 13:24:37,北京趣拿信息技术有限公司,1100009001100202208110287,09
2022/8/12 16:02:57,高德软件有限公司,1100009001100202208120456,09
2022/8/12 16:28:24,北京微播视界科技有限公司,1100009001100202208120471,09
2022/8/12 16:46:44,北京微播视界科技有限公司,1100009001100202208120508,09
2022/8/3 14:05:50,北京每日优鲜电子商务有限公司,1100009001100202208030324,09
2022/8/3 14:12:07,北京三快科技有限公司,1100009001100202208030328,09
2022/8/3 14:21:18,北京每日优鲜电子商务有限公司,1100009001100202208030335,09
2022/8/3 14:28:22,北京心有灵犀科技有限公司,1100009001100202208030339,09
2022/8/4 10:48:50,北京寺库商贸有限公司,1100009001100202208040166,09
2022/8/4 10:01:17,北京开课吧科技有限公司,1100009001100202208040111,09
2022/8/4 13:44:33,妍海商贸有限公司,1100009001100202208040291,09
2022/8/4 13:43:45,北京开课吧科技有限公司,1100009001100202208040290,09
2022/8/4 12:13:06,北京雷石天地电子技术有限公司,1100009001100202208040191,09
2022/8/8 8:55:44,北京寺库商贸有限公司,1100009001100202208080039,09
2022/8/8 9:50:56,北京每日优鲜电子商务有限公司,1100009001100202208080101,09
2022/8/18 11:11:31,北京寺库商贸有限公司,1100009001100202208180186,09
2022/8/18 13:55:32,北京每日优鲜电子商务有限公司,1100009001100202208180306,09
2022/8/18 14:27:26,北京微播视界科技有限公司,1100009001100202208180315,09
2022/1/11 9:41:46,北京寺库商贸有限公司,1100009001100202201110052,09
2022/1/11 9:07:16,北京微梦创科网络技术有限公司,1100009001100202201110009,09
2022/1/11 9:12:56,北京寺库商贸有限公司,1100009001100202201110013,09
2022/1/11 8:53:25,江吉洗衣店,1100009001100202201110003,09
2022/1/11 9:55:34,北京上而学教育科技有限公司,1100009001100202201110058,09
2022/8/19 8:45:17,北京每日优鲜电子商务有限公司,1100009001100202208190007,09
2022/8/19 8:58:44,北京寺库商贸有限公司,1100009001100202208190014,09
2022/8/19 9:33:04,央广幸福购物（北京）有限公司,1100009001100202208190061,09
2022/8/19 9:37:42,北京文丰教育咨询有限公司,1100009001100202208190068,09
2022/8/19 11:04:22,北京每日优鲜电子商务有限公司,1100009001100202208190172,09
2022/8/19 15:01:37,北京每日优鲜电子商务有限公司,1100009001100202208190375,09
2022/8/19 15:53:01,家有购物,1100009001100202208190424,09
2022/8/19 15:29:37,北京开课吧科技有限公司,1100009001100202208190413,09
2022/8/19 14:11:45,初心童伴儿童成长中心,1100009001100202208190339,09
2022/8/19 14:19:48,北京寺库商贸有限公司,1100009001100202208190346,09
2022/8/22 10:47:46,正宗黄焖鸡米饭、排骨米饭,1100009001100202208220167,09
2022/8/22 11:10:41,北京寺库商贸有限公司,1100009001100202208220207,09
2022/8/22 11:21:45,北京每日优鲜电子商务有限公司,1100009001100202208220215,09
2022/8/22 11:32:05,优酷信息技术（北京）有限公司,1100009001100202208220223,09
2022/8/23 8:47:22,北京京海云商科技有限公司,1100009001100202208230011,09
2022/8/23 9:01:55,8848售后,1100009001100202208230046,09
2022/8/23 9:22:14,作业帮教育科技（北京）有限公司,1100009001100202208230035,09
2022/8/23 9:35:14,北京寺库商贸有限公司,1100009001100202208230038,09
2022/8/23 8:49:41,百度公司,1100009001100202208230014,09
2022/8/23 10:32:53,北京市顺义区益麒麟家具建材广场,1100009001100202208230096,09
2022/8/23 10:20:17,北京兴为教育科技有限公司,1100009001100202208230136,09
2022/8/23 10:34:01,北京百通世纪科技有限公司,1100009001300202208230153,09
