实施主体,职权编号,职权名称,职权种类
区公安局,C0563200,对机动车驾驶证被依法扣押、扣留或者暂扣期间，采用隐瞒、欺骗手段补领机动车驾驶证的行为进行处罚,罚款
,,,
区公安局,C0563300,对机动车驾驶人身体条件发生变化不适合驾驶机动车，仍驾驶机动车的行为进行处罚,罚款
,,,
区公安局,C0563400,对逾期不参加审验仍驾驶机动车的行为进行处罚,罚款
,,,
,,,
,,,
,,,
,,,
区公安局,C0563500,对驾驶机动车未按规定粘贴、悬挂残疾人机动车专用标志的行为进行处罚,罚款
,,,
区公安局,C0563600,对载货汽车、挂车未按照规定安装侧面及后下部防护装置、粘贴车身反光标识的行为进行处罚,"警告,罚款"
,,,
区公安局,C0563700,对已注册登记的机动车改变车身颜色、更换发动机、车身或者车架，未按照规定的时限办理变更登记的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
区公安局,C0563800,对机动车所有权转移后，现机动车所有人未按照规定时限转移登记的行为进行处罚,"警告,罚款"
,,,
,,,
区公安局,C0563900,对机动车所有人办理变更登记、转移登记，机动车档案转 出登记地的车辆管理所后，未按照规定的时限到住所地车辆管理所申请机动车转入的行为进行处罚,"警告,罚款"
,,,
区公安局,C0564000,对擅自改变机动车外形和已登记的有关技术数据的行为进行处罚,"警告,罚款"
,,,
区公安局,C0564100,对以欺骗、贿赂等不正当手段办理补、换领机动车登记证书、号牌、行驶证和检验合格标志等业务的行为进行处罚,"警告,罚款"
,,,
区公安局,C0564200,对非法制造、贩卖、持有、使用警用标志、制式服装、警械、证件的行为进行处罚,"行政拘留,警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0564300,对生产、销售仿制警用制式服装、标志的行为进行处罚,"警告,罚款"
,,,
区公安局,C0564400,对穿着、佩带仿制警用制式服装、标志的行为进行处罚,"警告,罚款"
,,,
区公安局,C0564500,对未办理出租房屋登记的行为进行处罚,罚款
,,,
,,,
,,,
区公安局,C0564600,对未办理出租房屋变更、注销手续的行为进行处罚,罚款
,,,
,,,
区公安局,C0564700,对将违法建筑和其他依法不得出租的房屋出租的行为进行处罚,罚款
,,,
,,,
区公安局,C0564800,对将房屋出租给无身份证件人员的房主进行处罚,罚款
,,,
,,,
,,,
,,,
区公安局,C0564900,对承租人使用租赁房屋时损害公共利益或者妨碍他人正常工作、生活的行为进行处罚,"警告,罚款"
,,,
区公安局,C0565000,对出租人、单位未落实安全管理责任的行为进行处罚,罚款
,,,
,,,
区公安局,C0565300,对泄露在履行职责或者提供服务过程中获得的居民身份证记载的公民个人信息的行为进行处罚,"行政拘留,没收违法所得,罚款"
,,,
,,,
,,,
区公安局,C0565400,对使用虚假证明材料骗领居民身份证的行为进行处罚,"没收违法所得,警告,罚款"
,,,
区公安局,C0565500,出租、出借、转让居民身份证,"没收违法所得,警告,罚款"
,,,
区公安局,C0565600,对非法扣押他人居民身份证的行为进行处罚,"没收违法所得,警告,罚款"
,,,
区公安局,C0565700,对冒用他人居民身份证或者使用骗领的居民身份证的行为进行处罚,"行政拘留,没收违法所得,罚款"
,,,
区公安局,C0565800,对购买、出售、使用伪造、变造的居民身份证的行为进行处罚,"行政拘留,没收违法所得,罚款"
,,,
区公安局,C0565900,对持用过期、失效的《边境管理区通行证》的行为进行处罚,"警告,罚款"
,,,
区公安局,C0566000,对冒用他人边境地区通行证的行为进行处罚,"警告,罚款"
,,,
区公安局,C0566100,对盗窃边境管理区通行证的行为进行处罚,罚款
,,,
区公安局,C0566200,对地下空间内所容纳的人员超过核定人数的行为进行处罚,"责令停产停业,警告,罚款"
,,,
区公安局,C0566300,对地下空间面积设置不符合规定的行为进行处罚,罚款
,,,
,,,
区公安局,C0566400,对持用伪造、变造、骗取证件出境、入境的行为进行处罚,"行政拘留,警告,罚款"
,,,
区公安局,C0566500,对冒用证件出境、入境的行为进行处罚,"行政拘留,警告,罚款"
,,,
区公安局,C0566600,对逃避边防检查的行为进行处罚,"行政拘留,警告,罚款"
,,,
区公安局,C0566700,对以其他方式非法出境、入境的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0566800,对协助非法出境、入境的行为进行处罚,"行政拘留,没收违法所得,罚款"
,,,
,,,
,,,
区公安局,C0566900,对骗取签证、停留居留证件等出境入境证件的行为进行处罚,"行政拘留,罚款"
,,,
,,,
,,,
区公安局,C0567000,对违反规定为外国人出具申请材料的行为进行处罚,"没收违法所得,罚款"
,,,
,,,
区公安局,C0567100,对拒不接受查验出境入境证件的行为进行处罚,"警告,罚款"
,,,
区公安局,C0567200,对拒不交验居留证件的行为进行处罚,"警告,罚款"
,,,
区公安局,C0567300,对未按照规定办理外国人出生登记的行为进行处罚,"警告,罚款"
,,,
区公安局,C0567400,对未按照规定办理外国人死亡申报的行为进行处罚,"警告,罚款"
,,,
区公安局,C0567500,对未按规定办理居留证件登记事项变更的行为进行处罚,"警告,罚款"
,,,
区公安局,C0567600,对外国人冒用他人出境入境证件的行为进行处罚,"警告,罚款"
,,,
区公安局,C0567700,对违反外国人住宿登记规定的行为进行处罚,"警告,罚款"
,,,
区公安局,C0567800,对未按规定报送外国人住宿登记信息的行为进行处罚,"警告,罚款"
,,,
区公安局,C0567900,对擅自进入限制区域的行为进行处罚,行政拘留
,,,
区公安局,C0568000,对拒不执行限期迁离决定的行为进行处罚,行政拘留
,,,
区公安局,C0568100,对非法居留的行为进行处罚,"行政拘留,警告,罚款"
,,,
区公安局,C0568200,对未尽监护义务致使外国人非法居留的行为进行处罚,"警告,罚款"
,,,
区公安局,C0568300,对容留、藏匿非法入境、非法居留的外国人的行为进行处罚,"行政拘留,没收违法所得,罚款"
,,,
,,,
,,,
区公安局,C0568400,对协助非法入境、非法居留的外国人逃避检查的行为进行处罚,"行政拘留,没收违法所得,罚款"
,,,
,,,
,,,
区公安局,C0568500,对为非法居留的外国人违法提供出境入境证件的行为进行处罚,"行政拘留,没收违法所得,罚款"
,,,
,,,
,,,
区公安局,C0568600,对非法就业的行为进行处罚,"行政拘留,罚款"
,,,
,,,
区公安局,C0568700,对介绍外国人非法就业的行为进行处罚,"没收违法所得,罚款"
,,,
区公安局,C0568800,对非法聘用外国人的行为进行处罚,"没收违法所得,罚款"
,,,
,,,
区公安局,C0568900,对从事与停留居留事由不相符的活动的行为进行处罚,吊销许可证或营业执照
,,,
区公安局,C0569000,对容留他人吸食、注射毒品的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0569100,对介绍买卖毒品的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0569200,对未经许可或者备案擅自生产、经营、购买、运输易制毒化学品处罚,"没收非法财物,罚款"
,,,
区公安局,C0569300,对使用以伪造的申请材料骗取的易制毒化学品购买、运输许可证或者备案证明购买、运输易制毒化学品的处罚,"没收违法所得,没收非法财物,罚款"
,,,
区公安局,,,
区公安局,C0569400,对骗取易制毒化学品购买、运输许可证、备案证明的行为进行处罚,"没收非法财物,罚款"
,,,
区公安局,C0569500,对骗取易制毒化学品购买、运输许可证或者备案证明的行为进行处罚,"罚款,吊销许可证或营业执照"
,,,
区公安局,C0569600,对使用他人的许可证、备案证明购买、运输易制毒化学品的行为进行处罚,"没收非法财物,罚款"
,,,
区公安局,C0569700,对使用伪造、变造、失效的许可证、备案证明购买、运输易制毒化学品的行为进行处罚,"没收非法财物,罚款"
,,,
区公安局,C0569800,对易制毒化学品购买、运输单位未按规定建立安全管理制度的行为进行处罚,"责令停产停业,没收非法财物,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0569900,对转借易制毒化学品购买、运输许可证、备案证明的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0570000,对超出购买许可、备案范围购买易制毒化学品的行为进行处罚,"责令停产停业,没收非法财物,警告,罚款,吊销许可证或营业执照"
,,,
,,,
,,,
区公安局,C0570200,对未按规定记录、保存、备案易制毒化学品交易情况的行为进行处罚,"责令停产停业,没收非法财物,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0570300,对易制毒化学品丢失、被盗、被抢不报的行为进行处罚,"没收非法财物,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0570400,对使用现金、实物交易易制毒化学品的行为进行处罚,"责令停产停业,没收非法财物,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0570500,对未按规定报告易制毒化学品年度经销、库存情况的行为进行处罚,"责令停产停业,没收非法财物,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0570600,对运输易制毒化学品货证不符的行为进行处罚,"责令停产停业,罚款"
,,,
区公安局,C0570700,对运输易制毒化学品未携带许可证、备案证明的行为进行处罚,"责令停产停业,罚款"
,,,
区公安局,C0570800,对违规携带易制毒化学品的行为进行处罚,"没收非法财物,罚款"
,,,
区公安局,C0570900,对拒不接受易制毒化学品监督检查的行为进行处罚,"警告,罚款"
,,,
区公安局,C0571000,对向无购买许可证、备案证明的单位、个人销售易制毒化学品的行为进行处罚,"没收违法所得,罚款"
,,,
区公安局,C0571100,对超出购买许可、备案范围销售易制毒化学品的行为进行处罚,"没收违法所得,罚款"
,,,
区公安局,C0571200,对麻醉药品、精神药品流入非法渠道的行为进行处罚,"没收违法所得,罚款"
,,,
区公安局,C0571300,对违反计算机信息系统安全等级保护制度的行为进行处罚,"责令停产停业,警告"
,,,
区公安局,C0571400,对违反计算机信息系统国际联网备案制度的行为进行处罚,"责令停产停业,警告"
,,,
区公安局,C0571500,对计算机信息系统发生案件不报的行为进行处罚,"责令停产停业,警告"
,,,
区公安局,C0571600,对拒不改进计算机信息系统安全状况的行为进行处罚,"责令停产停业,警告"
,,,
区公安局,C0571700,对其他危害计算机信息系统安全的行为进行处罚,"责令停产停业,警告"
,,,
区公安局,C0571800,对故意输入计算机病毒、有害数据的的行为进行处罚,"没收违法所得,警告,罚款"
,,,
区公安局,C0571900,对未经许可出售计算机信息系统安全专用产品,"没收违法所得,警告,罚款"
,,,
区公安局,C0572000,对互联网上网服务营业场所经营单位利用上网服务营业场所制作、下载、复制、查阅、发布、传播、使用违法信息的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0572100,对互联网上网服务营业场所经营单位向上网消费者提供直接接入互联网的计算机的行为进行处罚,"责令停产停业,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0572200,对互联网上网服务营业场所经营单位未建立互联网上网服务营业场所巡查制度的行为进行处罚,"责令停产停业,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0572300,对互联网上网服务营业场所经营单位不制止、不举报上网消费者的违法行为进行处罚,"责令停产停业,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0572400,对互联网上网服务营业场所经营单位未按规定核对、登记上网消费者有效身份证件的行为进行处罚,"责令停产停业,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0572500,对互联网上网服务营业场所经营单位未按规定记录上网信息的行为进行处罚,"责令停产停业,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0572600,对互联网上网服务营业场所经营单位未按规定保存上网消费者登记内容、记录备份的行为进行处罚,"责令停产停业,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0572700,对互联网上网服务营业场所经营单位擅自修改、删除上网消费者登记内容、记录备份的行为进行处罚,"责令停产停业,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0572800,对互联网上网服务营业场所经营单位未依法办理变更登记注册事项、终止经营手续、备案的行为进行处罚,"责令停产停业,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0573500,对互联网上网服务营业场所经营单位擅自停止实施安全技术措施的行为进行处罚,"责令停产停业,警告,罚款"
,,,
区公安局,C0573600,对利用国际联网制作、复制、查阅和传播煽动抗拒、破坏宪法和法律、行政法规实施违法信息的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0573700,对利用国际联网制作、复制、查阅和传播煽动颠覆国家政权，推翻社会主义制度违法信息的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0573800,对利用国际联网制作、复制、查阅和传播煽动分裂国家、破坏国家统一违法信息的违法行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0573900,对利用国际联网制作、复制、查阅和传播煽动民族仇恨、民族歧视，破坏民族团结违法信息的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0574000,对利用国际联网制作、复制、查阅和传播捏造或者歪曲事实，散布谣言，扰乱社会秩序违法信息的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0574100,对利用国际联网制作、复制、查阅和传播宣扬封建迷信、淫秽、色情、赌博、暴力、凶杀、恐怖，教唆犯罪违法信息的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0574200,对利用国际联网制作、复制、查阅和传播公然侮辱他人或者捏造事实诽谤他人违法信息的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0574300,对利用国际联网制作、复制、查阅和传播损害国家机关信誉违法信息的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0574400,对利用国际联网制作、复制、查阅和传播其他违反宪法和法律、行政法规违法信息的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0574500,对未经允许，进入计算机信息网络的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0574600,对未经允许，使用计算机信息网络资源的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0574700,对未经允许，改变计算机信息网络功能的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0574800,对未经允许，改变计算机信息网络数据、应用程序的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0574900,对未经允许，故意制作计算机破坏性程序的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0575000,对故意制作、传播计算机病毒等破坏性程序的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0575100,对其他危害计算机信息网络安全的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0575200,对未建立国际联网安全保护管理制度的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0575300,对未采取国际联网安全技术保护措施的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0575400,对未对网络用户进行安全教育、培训的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0575500,对未按规定提供安全保护管理相关信息、资料、数据文件的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0575600,对未依法审核网络发布信息内容的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0575700,对未建立电子公告系统的用户登记、信息管理制度的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0575800,对未按规定删除网络地址、目录的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0575900,对未按规定关闭网络服务器的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0576000,对未建立公共账号使用登记制度的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0576100,对违法转借用户账号的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0576200,对违法转让用户账号的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款,吊销许可证或营业执照"
,,,
区公安局,C0576300,对不履行国际联网备案职责的行为进行处罚,"责令停产停业,警告"
,,,
,,,
,,,
区公安局,C0576400,对制作计算机病毒行为进行处罚,罚款
区公安局,,,
,,,
区公安局,C0576500,对任何单位和个人故意输入计算机病毒危害计算机信息系统安全的行为进行处罚,"没收违法所得,警告,罚款"
,,,
区公安局,C0576600,对向他人提供含有计算机病毒的文件、软件、媒体的行为进行处罚,罚款
,,,
,,,
区公安局,C0576700,对销售、出租、附赠含有计算机病毒的媒体的行为进行处罚,罚款
,,,
,,,
区公安局,C0576800,对任何单位和个人其他传播计算机病毒的行为进行处罚,罚款
,,,
,,,
区公安局,C0576900,对发布虚假计算机病毒疫情的行为进行处罚,罚款
,,,
区公安局,C0577000,对从事计算机病毒防治产品生产的单位未按规定提交计算机病毒样本的行为进行处罚,罚款
,,,
区公安局,C0577100,对计算机病毒防治产品检测机构未按规定上报计算机病毒分析结果的行为进行处罚,"警告,吊销许可证或营业执照"
,,,
区公安局,C0577200,对计算机信息系统使用单位未建立计算机病毒防治管理制度的行为进行处罚,"警告,罚款"
,,,
区公安局,C0577300,对计算机信息系统使用单位未采取计算机病毒安全技术防治措施的行为进行处罚,"警告,罚款"
,,,
区公安局,C0577400,对计算机信息系统使用单位未进行计算机病毒防治教育的行为进行处罚,"警告,罚款"
,,,
区公安局,C0577500,对计算机信息系统使用单位未进行计算机病毒防治培训的行为进行处罚,"警告,罚款"
,,,
区公安局,C0577600,对计算机信息系统使用单位未及时检测计算机病毒的行为进行处罚,"警告,罚款"
,,,
区公安局,C0577700,对计算机信息系统使用单位未及时清除计算机病毒的行为进行处罚,"警告,罚款"
,,,
区公安局,C0577800,对计算机信息系统使用单位未按规定使用具有销售许可证的计算机病毒防治产品的行为进行处罚,"警告,罚款"
,,,
区公安局,C0577900,对从事计算机设备或者媒体生产、销售、出租、维修行业的单位和个人未按规定检测计算机病毒的行为进行处罚,罚款
,,,
区公安局,C0578000,对从事计算机设备或者媒体生产、销售、出租、维修行业的单位和个人未按规定清除计算机病毒的行为进行处罚,罚款
,,,
区公安局,C0578100,对从事计算机设备或者媒体生产、销售、出租、维修行业的单位和个人未依法保存计算机病毒检测、清除记录的行为进行处罚,罚款
,,,
区公安局,C0578200,对未经允许，建立非法定信道进行国际联网的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款"
,,,
区公安局,C0578300,对未经允许，使用非法定信通道进行国际联网的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款"
,,,
区公安局,C0578400,对接入网络未通过互联网络接入国际联网的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款"
,,,
区公安局,C0578500,对接入单位未经许可从事国际联网经营业务的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款"
,,,
区公安局,C0578600,对接入单位未经批准擅自进行国际联网的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款"
,,,
区公安局,C0578700,对个人、法人和其他组织未通过接入网络进行国际联网的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款"
,,,
区公安局,C0578800,对个人、法人和其他组织未经接入单位同意接入接入网络的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款"
,,,
区公安局,C0578900,对个人、法人和其他组织未办理登记手续接入接入网络的行为进行处罚,"责令停产停业,没收违法所得,警告,罚款"
,,,
区公安局,C0579000,对违规经营国际互联网络业务的行为进行处罚,"没收违法所得,警告,罚款"
,,,
区公安局,C0579100,对伪造、变造人民币的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0579200,对出售伪造、变造的人民币的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0579300,对明知是伪造、变造的人民币而运输的人民币的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0579400,对购买、持有、使用伪造、变造的人民币的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0579500,对不落实单位内部治安保卫措施的行为进行处罚,罚款
,,,
区公安局,C0579600,对安全防范设施建设方案未经许可施工的行为进行处罚,罚款
,,,
区公安局,C0579700,对安全防范设施建设工程未经验收投入使用的行为进行处罚,罚款
,,,
区公安局,C0579800,对出售、购买、运输假币的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0579900,对金融工作人员购买假币、以假币换取货币的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0580000,对持有、使用假币的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0580100,对变造货币的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0580200,对伪造、变造汇票、本票、支票的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0580300,对伪造、变造委托收款凭证、汇票凭证、银行存单等其他银行结算凭证的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0580400,对伪造、变造信用证或者附随的单据、文件的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0580500,对伪造信用卡的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0580600,对单位伪造、变造金融票证的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0580700,对明知是伪造、变造的汇票、本票、支票而使用的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0580800,对明知是作废的汇票、本票、支票而使用的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0580900,对冒用他人的汇票、本票、支票的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0581000,对签发空头支票或者与其预留印鉴不符的支票，骗取财物的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0581100,对汇票、本票的出票人签发无资金保证的汇票、本票或者在出票时作虚假记载，骗取财物的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0581200,对使用伪造、变造的委托收款凭证、汇款凭证、银行存单等其他银行结算凭证的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0581300,对单位金融票据诈骗的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0581400,对使用伪造的信用卡的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0581500,对使用作废的信用卡的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0581600,对冒用他人信用卡的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0581700,对恶意透支的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0581800,对盗窃信用卡并使用的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0581900,对投保人故意虚构保险标的，骗取保险金的,"行政拘留,罚款"
,,,
区公安局,C0582000,对投保人、被保险人或者受益人对发生的保险事故编造虚假的原因或者夸大损失的程度，骗取保险金的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0582100,对投保人、被保险人或者受益人编造未曾发生的保险事故，骗取保险金的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0582200,对投保人、被保险人故意造成财产损失的保险事故，骗取保险金的的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0582300,对投保人、受益人故意造成被保险人死亡、伤残或者疾病，骗取保险金的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0582400,对保险诈骗共犯的处罚,"行政拘留,罚款"
,,,
区公安局,C0582500,对单位保险诈骗行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0582600,对伪造或者出售伪造的增值税专用发票的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0582700,对非法出售增值税专用发票的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0582800,对非法购买增值税专用发票的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0582900,对购买伪造的增值税专用发票的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0583000,对非法制造、出售非法制造的可以用于骗取出口退税、抵扣税款的其他发票的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0583100,对非法制造、出售非法制造的发票的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0583200,非法出售可以用于骗取出口退税、抵扣税款的其他发票,"行政拘留,罚款"
,,,
区公安局,C0583300,对非法出售发票的行为进行处罚,"行政拘留,罚款"
,,,
区公安局,C0583400,对不建设图像信息系统的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
区公安局,C0583500,对不按照规范和标准建设图像信息系统的行为进行处罚,"警告,罚款"
,,,
区公安局,C0583600,对擅自采集图像信息的行为进行处罚,罚款
,,,
区公安局,C0583700,对擅自设置图像信息系统的行为进行处罚,罚款
,,,
区公安局,C0583800,对不遵守备案制度的行为进行处罚,罚款
,,,
区公安局,C0583900,对未采取安全运行措施的行为进行处罚,罚款
,,,
,,,
,,,
,,,
区公安局,C0584000,对未健全安全管理制度的行为进行处罚,罚款
,,,
,,,
,,,
区公安局,C0584100,对未建立安全管理制度的行为进行处罚,罚款
,,,
,,,
,,,
区公安局,C0584200,对违反安全管理制度的行为进行处罚,罚款
,,,
,,,
区公安局,C0584300,对擅自查阅图像信息的行为进行处罚,罚款
,,,
,,,
区公安局,C0584400,对擅自复制图像信息的行为进行处罚,罚款
,,,
,,,
区公安局,C0584500,对擅自提供图像信息的行为进行处罚,罚款
,,,
,,,
区公安局,C0584600,对擅自传播图像信息的行为进行处罚,罚款
,,,
,,,
区公安局,C0584700,对拒不提供图像信息的行为进行处罚,罚款
,,,
区公安局,C0585000,对不依法履行管理职责的行为进行处罚,罚款
,,,
,,,
,,,
区公安局,C0585700,对公众聚集场所未经消防安全检查擅自投入使用、营业的行为进行处罚,"责令停产停业,罚款"
,,,
区公安局,C0585800,对公众聚集场所消防安全检查不合格擅自投入使用、营业的行为进行处罚,"责令停产停业,罚款"
,,,
区公安局,C0586500,对单位消防设施、器材、消防安全标志配置、设置不符合标准的行为进行处罚,罚款
,,,
区公安局,C0586700,对单位损坏、挪用消防设施、器材的行为进行处罚,罚款
,,,
区公安局,C0586900,对单位占用、堵塞、封闭疏散通道、安全出口的行为进行处罚,罚款
,,,
区公安局,C0587000,对单位其他妨碍安全疏散行为的行为进行处罚,罚款
,,,
区公安局,C0587100,对单位或个人埋压、圈占、遮挡消火栓的行为进行处罚,罚款
,,,
区公安局,C0587300,对单位或个人占用、堵塞、封闭消防车通道的行为进行处罚,罚款
,,,
区公安局,C0587500,对单位不及时消除火灾隐患的行为进行处罚,罚款
,,,
区公安局,C0587600,对易燃易爆危险品场所与居住场所设置在同一建筑物内的行为进行处罚,"责令停产停业,罚款"
,,,
区公安局,C0587700,对易燃易爆危险品场所未与居住场所保持安全距离的行为进行处罚,"责令停产停业,罚款"
,,,
区公安局,C0587900,对违法生产、储存、运输、销售、使用、销毁易燃易爆危险品的行为进行处罚,"责令停产停业,罚款"
,,,
区公安局,C0588000,对非法携带易燃易爆危险品的行为进行处罚,"责令停产停业,罚款"
,,,
区公安局,C0588100,对虚构事实扰乱公共秩序（谎报火警）的行为进行处罚,"责令停产停业,罚款"
,,,
区公安局,C0588200,对阻碍特种车辆通行（消防车、消防艇）的行为进行处罚,"责令停产停业,罚款"
,,,
区公安局,C0588300,对违反规定进入生产、储存易燃易爆危险品场所的行为进行处罚,"行政拘留,警告,罚款"
,,,
区公安局,C0588500,对在具有火灾、爆炸危险的场所吸烟、使用明火的行为进行处罚,"行政拘留,警告,罚款"
,,,
区公安局,C0588600,对指使、强令他人冒险作业的行为进行处罚,"行政拘留,警告,罚款"
,,,
区公安局,C0588700,对过失引起火灾的行为进行处罚,"行政拘留,警告,罚款"
,,,
区公安局,C0588900,对扰乱火灾现场秩序的行为进行处罚,"行政拘留,警告,罚款"
,,,
区公安局,C0589000,对拒不执行火灾现场指挥员指挥的行为进行处罚,"行政拘留,警告,罚款"
,,,
区公安局,C0589300,对人员密集场所使用不合格、国家明令淘汰的消防产品逾期未改的行为进行处罚,"责令停产停业,罚款"
,,,
