项目ID,单位名称,营业执照注册号,统一社会信用代码,违法事实认定依据（处罚类别）,处罚依据,处罚决定（处罚事由）,处罚机关单位,立案日期
bb8c4254-2aac-47c0-8dd8-b97430559927,北京首创奥特莱斯房山置业有限公司,110000450137361,,《中华人民共和国环境影响评价法》第二十二条第一款、第二十五条和《建设项目环境保护管理条例》第二十三条,《中华人民共和国环境影响评价法》第三十一条第二款、《建设项目环境保护管理条例》第二十八条,责令房山区长阳镇居住、商业（长阳西站1、2号地）建设项目停止使用，处伍万元罚款。,北京市生态环境局,
bba6fd97-c09c-4896-9503-eada9b58a1c1,北京红林制药有限公司,110000410185205,91110000621702873B,《中华人民共和国水污染防治法》第十条,《中华人民共和国水污染防治法》第八十三条第一款第二项,责令改正违法行为，处二十万元罚款。,北京市生态环境局,
bbbf0f83-ee49-4dc6-8f05-71c30bce3fb3,北京捷鑫安物流有限公司,911101117990195454,911101117990195454,《北京市机动车和非道路移动机械排放污染防治条例》第十二条第一款,《北京市机动车和非道路移动机械排放污染防治条例》第三十六条第一款,责令三日内改正，处八千元罚款。,北京市生态环境局,
bbfaf8e3-66da-4e0e-a174-6172619858a5,北京亚运村机动车检测有限公司,110105010626519,,《北京市大气污染防治条例》第六十九条第一款,《北京市大气污染防治条例》第一百一十六条,责令停止违法行为，限七日内改正，处壹万元罚款。,北京市生态环境局,
bc1dec7c-ecd0-4802-8b9b-1804be8506c3,北京迪迈机械有限公司,企合京总副字第018547号 ,,《中华人民共和国固体废物污染环境防治法》第三十三条第一款,《中华人民共和国固体废物污染环境防治法》第六十八条第一款第（二）项和第二款,责令停止违法行为，限三十日内改正，处以壹万元罚款。,北京市生态环境局,
bc75ef24-4ec0-4670-8ffb-2c20ead2b6c7,北京航征通达设备安装有限公司,110109001239528,,《中华人民共和国大气污染防治法》第四十二条,《中华人民共和国大气污染防治法》第五十六条第（三）项,处以壹万元罚款,北京市生态环境局,
bc8a829f-c446-41f5-8da1-a5ff75e1d3c9,北京市紫光园餐饮有限责任公司西城西直门分公司,91110102344281643D ,91110102344281643D,《北京市大气污染防治条例》第五十九条第一款,《北京市大气污染防治条例》第一百零八条第一款,责令十日内改正，处二万五千元罚款。,北京市生态环境局,
bc8bc5a1-57c7-4e3e-9dad-3d2feed27d1a,北京永乐时光体育有限公司,110112010341206,,《建设项目环境保护管理条例》第十六条和第二十三条,《建设项目环境保护管理条例》第二十八条,责令你单位停止高尔夫球场产生污染的行为，并处拾万元罚款。,北京市生态环境局,
bc97b3ff-ca1c-4e85-8e72-0c1247bc928e,北京市美丹食品有限公司,110115001353063,,《北京市大气污染防治条例》第六十条第一款,《北京市大气污染防治条例》第一百一十一条,责令停止违法行为，限三日内改正，处以柒千元罚款。,北京市生态环境局,
bcdbd9eb-6a67-4f29-8518-43e0c7c8534d,北京市丰台区房屋经营管理中心供暖设备服务所,111010600545,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第二款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十四条,责令停止违法行为，限三日内改正，处以叁万元罚款。,北京市生态环境局,
bcee5967-9ded-4db3-b4b7-6b6579e502af,北京盈之宝汽车销售服务有限公司,91110105743340049W ,91110105743340049W,《中华人民共和国固体废物污染环境防治法》第五十二条,《中华人民共和国固体废物污染环境防治法》第七十五条第一款第一项和第二款,责令你单位停止违法行为，限三日内改正，处一万八千元罚款。,北京市生态环境局,
bcf7b1af-305c-436e-a2cc-99930dbe830e,北京蓝天绿茵污水处理有限公司,110114013040987,,《北京市水污染防治条例》第七条,《北京市水污染防治条例》第七十八条第三款,责令限期治理，并处肆万伍仟元罚款。,北京市生态环境局,
bcfb1d2f-9e0b-4026-9ad8-47a085172406,北京金秋实物业管理中心,110114003688895,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第二款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十四条,责令停止违法行为，限三日内改正，处以贰万元罚款。,北京市生态环境局,
bd0ac2b21a6c47acbcd1df7065f8be8b,北京燕东微电子科技有限公司,,91110302MA006F65XR,水,《中华人民共和国水污染防治法》第八十二条第一款第二项“违反本法规定，有下列行为之一的，由县级以上人民政府环境保护主管部门责令限期改正，处二万元以上二十万元以下的罚款；逾期不改正的，责令停产整治：（二）未按照规定安装水污染物排放自动监测设备，未按照规定与环境保护主管部门的监控设备联网，或者未保证监测设备正常运行的”,对你单位处九万元罚款。,北京市生态环境局,
bd104303-791d-4ecd-85b1-bb4592282e7e,北京市海淀区六里屯垃圾填埋场,111010800171,,《北京市水污染防治条例》第七条,《北京市水污染防治条例》第七十八条第一款,限于一个月内完成治理，并处拾捌万捌仟肆佰零伍元罚款。,北京市生态环境局,
bd2692ef-27dd-4a93-96cd-cdb869dc249f,北京空港航空地面服务有限公司,100000400005121,,《放射性同位素与射线装置安全和防护条例》第十五条第一款,《放射性同位素与射线装置安全和防护条例》第五十二条第（一）项,责令停止违法行为，限六十日内改正，没收违法所得肆拾贰万贰仟壹佰陆拾贰元（422162元），并处罚款肆拾贰万贰仟壹佰陆拾贰元（422162元）。,北京市生态环境局,
bd30c253-377b-4d61-bb72-9afe949da6d4,中石化工程质量监测中心,100000000035285（4-4） ,,《放射性同位素与射线装置安全和防护条例》第十五条第一款,《放射性同位素与射线装置安全和防护条例》第五十二条第（二）项,责令停止违法行为，限于2012年9月30日前改正，处壹万元罚款。,北京市生态环境局,
bd874269-0357-4bff-a539-df7decdc8bce,北京中瑞食品有限公司,110000001755458,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第二款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十四条,责令停止违法行为，限三日内改正，处以壹万伍千元罚款。,北京市生态环境局,
bdb7909a-1f01-4829-838a-36a97c015d49,北京空港航空地面服务有限公司,004116782,911100006259065823,《中华人民共和国大气污染防治法》第五十一条第一款,《中华人民共和国大气污染防治法》第一百一十四条第一款,责令三日内改正，处每台五千元，共计四万五千元罚款。,北京市生态环境局,
be0baf1f-a317-40b9-b21e-0c735d5805ee,北京首欣物业管理有限责任公司,110107006876672,911101077621928974,《中华人民共和国大气污染防治法》第十八条,《中华人民共和国大气污染防治法》第九十九条第二项,责令停止违法行为，限三日内治理达标，处十万元罚款。,北京市生态环境局,
be31294c8b0f4b089111bd837be8dfc5,北京市长辛店长顺园酒家,,92110106L03746476R,气（固定源）,《北京市大气污染防治条例》第一百零八条第一款，并参照《北京市生态环境行政处罚裁量基准（2022年修订版）》第三部分表（十）,责令十日内改正，处一万二千元罚款。,北京市生态环境局,27/9/2023 00:00:00
be456e80-27ac-4cf5-9e2b-c8822f7185e5,北京东南压铸有限公司,110000410184464,,《中华人民共和国固体废物污染环境防治法》第五十八条第三款,《中华人民共和国固体废物污染环境防治法》第七十五条第一款第（七）项和第二款,责令停止违法行为，限三十日内改正，处以壹万元罚款。,北京市生态环境局,
be6551a5-4947-4d44-bdbf-49c8f4ec6c05,北京南常肉食机械有限公司,91110302600001082L ,91110302600001082L,《中华人民共和国大气污染防治法》第四十五条,《中华人民共和国大气污染防治法》第一百零八条第一项,责令改正，处四万元罚款。,北京市生态环境局,
be9f7e66-c698-42fd-8aba-5f45380a70bf,北京北方龙涛机动车检测有限责任公司,110108005116376,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第二十一条第一款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（五）项,责令停止违法行为，限三日内改正，处以壹万元罚款。,北京市生态环境局,
beca4e0c-97ae-41f7-a992-7c2f43f1c728,北京北锅环保设备有限公司,110107015249617,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第二十七条第一款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（六）项,责令停止违法行为，限三日内改正，处以贰万元罚款。,北京市生态环境局,
bedce6f51b794f69992392e46c2842ce,北京尕牛牛餐饮管理有限公司,,91110111MA01WXYL0G,,,,北京市生态环境局,
bf1c99da-78f0-4f35-9c30-4e762d5e2d53,北京华源热力管网有限公司,110104195102061613,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第二十七条第一款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（六）项,责令停止违法行为，限于2013年10月31日前改正，处以伍万元罚款。,北京市生态环境局,
bf687fa736254acda35af2c81ff749b3,北京燕港石化服务有限公司,,911101086000292108,气（移动源）,《中华人民共和国大气污染防治法》第一百零八条第四项，“违反本法规定，有下列行为之一的，由县级以上人民政府生态环境主管部门责令改正，处二万元以上二十万元以下的罚款；拒不改正的，责令停产整治：（四）储油储气库、加油加气站和油罐车、气罐车等，未按照国家有关规定安装并正常使用油气回收装置的”，以及《北京市生态环境行政处罚裁量基准》第三部分表（十二），综合考虑你单位不符合标准限值加油枪数量（1条），及时整改（5日内完成）等相关因素，,处二万元罚款,北京市生态环境局,31/7/2024 00:00:00
bfa38b92cd8744078e4df3749edfcec1,芙蓉无双（北京）餐饮管理有限公司,,91110102MA01LKP14A,气（固定源）,《北京市大气污染防治条例》第一百零八条第一款“违反本条例第五十九条第一款规定，未安装油烟净化设施、不正常使用油烟净化设施或者未采取其他油烟净化措施，超过排放标准排放油烟的，由环境保护行政主管部门责令限期改正，处五千元以上五万元以下罚款；拒不改正的，责令停业整治”，并参照《北京市生态环境行政处罚裁量权基准》第三部分表（十），“企业法人，（基准）灶头个数大于等于3个且小于6个，不正常使用油烟净化设施，超标排放油烟的（判定），处1.4万-2.1万”,处一万八千元罚款。,北京市生态环境局,29/11/2024 00:00:00
bfb012ab-7203-436f-8f63-d0e596d0cacc,北京滨海油业有限公司,911101158028706062,911101158028706062,《中华人民共和国大气污染防治法》第十九条,《中华人民共和国大气污染防治法》第九十九条第一项,处十万元罚款。,北京市生态环境局,
bfd61649-7052-4129-8ad9-129f20949949,北京万佳通客运有限公司,110114004995177,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第二十三条,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十九条,责令停止违法行为，限三日内改正，处以壹千元罚款。,北京市生态环境局,
bfe52955-daa9-45c8-a390-b48dcc2e1783,北京金隅琉水环保科技有限公司,911100001027464877,911100001027464877,《北京市大气污染防治条例》第二十条第三款,《北京市大气污染防治条例》第九十一条第一款,处二万五千元罚款。,北京市生态环境局,
c021a6dc-8c2b-4dba-a7e4-36f7b852af93,乐普药业（北京）有限责任公司,91110114634394670K ,91110114634394670K,《中华人民共和国水污染防治法》第二十三条第一款,《中华人民共和国水污染防治法》第八十二条第一款第一项,责令改正，处六万五千元罚款。,北京市生态环境局,
c0366109-2f2f-498b-ac0f-cebbd2e12c6b,北京永茂建工机械制造有限公司,110000009944622,,《中华人民共和国固体废物污染环境防治法》第三十三条第一款,《中华人民共和国固体废物污染环境防治法》第六十八条第一款第（二）项和第二款,责令停止违法行为，限一个月内改正，处以壹万元罚款。,北京市生态环境局,
c0414137-ba87-4c9d-bf6b-d03f31852a2c,北京龙脉温泉房地产开发有限责任公司,110114005054934,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第二款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十四条,责令停止违法行为，限三日内改正，处以陆万元罚款。,北京市生态环境局,
c0afbd894ba34c98b8e8ddef00f5c888,北京顺平高加油站有限公司,,9111011375465967XB,气（移动源）,"《中华人民共和国大气污染防治法》第一百零八条第四项，“违反本法规定，有下列行为之一的，由县级以上人民政府生态环境主管部门责令改正，处二万元以上二十万元以下的罚款；拒不改正的，责令停产整治：（四）储油储气库、加油加气站和油罐车、气罐车等，未按照国家有关规定安装并正常使用油气回收装置的”，以及《北京市生态环境行政处罚裁量基准》第三部分表（十二），“违反油气回收管理规定，加油站的密闭性、液阻、A/L检测值不符合地方标准限值的，处20,000元以上40,000元以下罚款”的规定，综合考虑你单位不符合标准限值加油枪数量、及时整改等相关因素",处二万元罚款,北京市生态环境局,6/9/2024 00:00:00
c0d1fd9f-7977-4c47-a25a-31d755e5a8f8,北京市房山区石楼镇梨元店村经济合作社,N2110111573156416R ,N2110111573156416R,《北京市机动车和非道路移动机械排放污染防治条例》第二十五条第一款,《北京市机动车和非道路移动机械排放污染防治条例》第四十五条第一款,责令三日内改正，处五千元罚款。,北京市生态环境局,
c11c9ff2-903a-42f9-ba3f-98bbb4786da3,北京市昌平沙河物资回收公司,110114005301740,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第二款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十四条,责令停止违法行为，限三日内改正，处以壹万伍千元罚款。,北京市生态环境局,
c134ae81-744c-4374-940d-0b748848e635,北京湘村高科生态农业有限公司,91110116076622834P ,91110116076622834P,《中华人民共和国水污染防治法》第二十三条第一款,《中华人民共和国水污染防治法》第八十二条第一款第二项,责令一个月内改正，处二万元罚款。,北京市生态环境局,
c137440d-343c-43da-999f-5777c44431c6,光明日报社,无 ,,《中华人民共和国固体废物污染环境防治法》第五十二条,《中华人民共和国固体废物污染环境防治法》第七十五条第一款第（一）项和第二款,责令停止违法行为，限三日内改正，处以壹万元罚款。,北京市生态环境局,
c14a6ae0-44f3-47aa-801f-b83ad367ea62,北京春光供热有限公司,110115007042780,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第三款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（一）项,责令停止违法行为，限十日内改正，处以壹万元罚款,北京市生态环境局,
c17ee32f-1d30-48a5-bab4-ce1833a16bbb,北京桂溪工程机械有限公司,91110113076631407C ,91110113076631407C,《北京市大气污染防治条例》第六十四条第二款,《北京市大气污染防治条例》第一百一十一条第一款,责令停止违法行为，没收违法所得二十二万五千四百九十一元，处货值金额0.25倍罚款九十二万五千元，共计一百一十五万零四百九十一元。,北京市生态环境局,
c1a84e98-a3aa-44e3-b8ad-c6e6ddde3575,北京宏翔鸿科技孵化基地有限公司供热服务中心,1102211991958,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十五条第二款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（四）项,责令停止违法行为，限于2014年7月前改正，处以伍万元罚款。,北京市生态环境局,
c1ef2d06-0dc7-4a87-a1d0-2d18e004f6ef,北京威立雅污水处理有限责任公司,110000410200036,,《北京市水污染防治条例》第七条,《北京市水污染防治条例》第七十八条第三款,限于三十日内完成治理，并处贰万元罚款。,北京市生态环境局,
c241f79d-f71e-414e-a28c-aaa95d445cc6,北京智地普惠房地产开发有限公司,91110105695031849D ,91110105695031849D,《建设项目环境保护管理条例（2017年修订版）》第十九条第一款,《建设项目环境保护管理条例》第二十三条第一款,责令你单位六个月内改正违法行为，处二十万元罚款。,北京市生态环境局,
c25c61e32cbe4620a1230cd46648b0af,北京智郡泰翔环保工程有限责任公司,,91110106096769307A,,《建设项目环境影响报告书（表）编制监督管理办法》第二十六条第一款第（五）项、第三十一条、第三十二条第（九）项和《建设项目环境影响报告书（表）编制单位和编制人员失信行为记分办法（试行）》第七条,责令改正，对你单位给予通报批评并失信记分5分。,北京市生态环境局,
c2a4051a-da97-4e6f-b8f8-8447a6e68f2a,北京风雅阁餐饮管理有限公司,110101008956685,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第三款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（一）项,责令停止违法行为，限三日内改正，处以伍千元罚款。,北京市生态环境局,
c2e9d9f7-4472-4375-89b9-8155525f5127,汉堡王（北京）餐饮管理有限公司荣华南路第二分公司,91110302MA019RYG8E ,91110302MA019RYG8E,《北京市大气污染防治条例》第五十九条第一款,《北京市大气污染防治条例》第一百零八条第一款,责令十日内改正，处一万元罚款。,北京市生态环境局,
c2f29f48-be02-46a4-8916-ca1f5bcf5b74,北京北方机动车检测场有限公司,91110114102631153N ,91110114102631153N,《中华人民共和国大气污染防治法》第五十四条第一款,《中华人民共和国大气污染防治法》第一百一十二条第一款,责令三日内改正，没收违法所得一百元，并处二十万元罚款。,北京市生态环境局,
c30aad1d-e0a4-4b68-89ec-8209120685e1,北京城市开发集团有限责任公司望京新城分公司,110105002319158,,《中华人民共和国水污染防治法》第十七条第三款,《中华人民共和国水污染防治法》第七十一条,责令常营二期经济适用房A标段建设项目停止使用，处叁拾万元罚款。,北京市生态环境局,
c36b5796-26f7-49bd-b41d-23113ef2e126,北京恒美轩涮肉坊有限公司,92110101MA00X4U09L ,92110101MA00X4U09L,《北京市大气污染防治条例》第五十九条第一款,《北京市大气污染防治条例》第一百零八条第一款,责令十日内改正，处八千元罚款。,北京市生态环境局,
c37ecadb-7b85-4ea3-931b-dda813b0c5d9,北京新兴快马汽车服务有限公司,110108005228684,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第三款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（一）项,责令停止违法行为，限三日内改正，处以壹万元罚款。,北京市生态环境局,
c39fc3a4-5915-4593-93ab-ecab489fa8be,北京屠大碗餐饮有限公司,92110102MA01172133 ,92110102MA01172133,《北京市大气污染防治条例》第五十九条第一款,《北京市大气污染防治条例》第一百零八条第一款,责令十日内改正，处一万一千元罚款。,北京市生态环境局,
c3bafdaa-eb41-46c0-a173-f90cb2f6a6d4,中国政法大学,420106195812154916,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第二款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十四条,责令停止违法行为，限三日内改正，处以叁万元罚款。,北京市生态环境局,
c3c763bf-176a-4ccd-928f-4b6423ba065e,北京恒通园供暖有限公司,110228009575116,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第二十七条第一款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（六）项,责令停止违法行为，限于2012年10月31日前改正，处以叁万元罚款。,北京市生态环境局,
c4198e56-3405-43e8-a59f-ee4ede99189f,北京市自来水集团檀州污水处理有限责任公司,110000004295311,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第二十七条第一款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（六）项,责令停止违法行为，限三日内改正，处以贰千元罚款,北京市生态环境局,
c427732f-a890-47bb-8c84-3f605161381d,北京环球书香科技文化有限公司,91110111MA01AM0A43 ,91110111MA01AM0A43,《北京市机动车和非道路移动机械排放污染防治条例》第二十五条第一款,《北京市机动车和非道路移动机械排放污染防治条例》第四十五条第一款,责令三日内改正，处每台叉车五千元，共计一万元罚款。,北京市生态环境局,
c45ec820-43e4-4653-9c6b-3f67f6743dd0,北京辉煌时代家具有限公司,110112003986632,,《中华人民共和国固体废物污染环境防治法》第三十三条第一款,《中华人民共和国固体废物污染环境防治法》第六十八条第一款第（二）项和第二款,责令停止违法行为，限三十日内改正，处以叁万元罚款。,北京市生态环境局,
c466a61c-7643-42bf-bfc3-cdfbfd7255e0,北京市京怀水质净化厂,110116008791084,,《北京市水污染防治条例》第七条,《北京市水污染防治条例》第七十八条第三款,限于三十日内完成治理，并处叁万元罚款。,北京市生态环境局,
c471bcea-4202-4533-9962-3314c34481b2,北京典胜经贸有限公司,110101008644086,,《北京市大气污染防治条例》第六十条第一款,《北京市大气污染防治条例》第一百一十一条,责令停止违法行为，限三日内改正，处壹万元罚款。,北京市生态环境局,
c47a0e08-2ed8-4b41-8faf-1c8ad2522ce9,北京兴水水务有限责任公司,110000006282207,,《北京市水污染防治条例》第七条,《北京市水污染防治条例》第七十八条第三款,处壹万元罚款，并于2012年12月31日前完成限期治理。,北京市生态环境局,
c482b9ba-8c4b-4c94-a11c-382c85161c5b,北京龙泉宾馆有限公司,110000009048087,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第二款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十四条,责令停止违法行为，限三日内改正，处以壹万元罚款。,北京市生态环境局,
c48ee246-6dac-4c34-b7b9-7cf8aa68c2c2,北京市丰台区教育委员会房管所,111010600110,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第二款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十四条,责令停止违法行为，限三日内改正，处以壹万元罚款。,北京市生态环境局,
c495a695-801c-4ecc-aa83-c1405898812a,北京德宝商三包装印刷有限公司,110000410159501,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第二款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十四条,责令停止违法行为，限三日内改正，处以壹万伍千元罚款。,北京市生态环境局,
c4a514f7-eb68-4d1e-aff1-95289b5e604e,王*祥,342127************,,《北京市机动车和非道路移动机械排放污染防治条例》第二十五条第一款,《北京市机动车和非道路移动机械排放污染防治条例》第四十五条第一款,责令三日内改正，处五千元罚款。,北京市生态环境局,
c4a774af-d8f4-465a-82c1-3dcadf37d00d,北京贵宾楼饭店有限公司,91110000600027151J ,91110000600027151J,《北京市大气污染防治条例》第五十九条第一款,《北京市大气污染防治条例》第一百零八条第一款,责令十日内改正，处一万一千二百元罚款。,北京市生态环境局,
c4e4616e4e24448f9e84848384812b4a,北京市中芯学校,,52110115692302965E,,,,北京市生态环境局,
c4fff75c-b190-4676-8854-dce17d73396a,北京军创金爵酒店有限责任公司红莲店,110102015049484,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第三款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（一）项,责令停止违法行为，限三日内改正，处以伍千元罚款。,北京市生态环境局,
c538779429dd4ada81cc01d54fcee17f,北京三海阜石路加油站有限公司,,91110107102308233R,气（移动源）,《中华人民共和国大气污染防治法》第一百零八条第四项,责令改正，处二万元罚款。,北京市生态环境局,20/11/2023 00:00:00
c5498a00-9c4a-4e0a-816a-9db1cc153d3a,北京绿都供暖有限责任公司,110117011502960,911101176835992931,《中华人民共和国大气污染防治法》第三十五条第一款,《中华人民共和国大气污染防治法》第一百零五条,责令三日内改正，处三万二千五百元罚款。,北京市生态环境局,
c5588022-0c82-4a13-b9ed-39f72c567c5a,北京华源热力管网有限公司,110104195102061613,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十五条第二款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（四）项,责令停止违法行为，限十日内改正，处以贰万元罚款,北京市生态环境局,
c55d18a3-f097-4f0d-902f-e8828932d81f,北京加达恒通汽车服务有限公司,110107013453313,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第三款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（一）项,责令停止违法行为，限十日内改正，处以伍千元罚款。,北京市生态环境局,
c569c382-32c1-4bd4-8efe-6e5232df5ba5,北京大龙供热中心,110113007335554,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第三款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（一）项,责令停止违法行为，限七日内改正，处以伍千元罚款,北京市生态环境局,
c56fb95d-3674-4404-83d5-6671101f5dc7,北京家和居食府,92110113MA00JQK09Y ,92110113MA00JQK09Y,《北京市大气污染防治条例》第五十九条第一款,《北京市大气污染防治条例》第一百零八条第一款,责令十日内改正，处八千元罚款。,北京市生态环境局,
c573bc5e-19a0-48d7-8114-c486731c7fa6,北京宏远南口机动车检测场,110114002265666,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第二十一条第一款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（五）项,责令停止违法行为，限三日内改正，处以伍千元罚款。,北京市生态环境局,
c59504eee9f34ea0898293fbe92b0dd4,中国地震局地质研究所,,121000004000074470,排污许可,建设项目环境影响报告书（表）编制监督管理办法》第二十六条第一款第五项“在监督检查过程中发现环境影响报告书（表）不符合有关环境影响评价法律法规、标准和技术规范等规定、存在下列质量问题之一的，由市级以上生态环境主管部门对建设单位、技术单位和编制人员给予通报批评：（五）污染源源强核算内容不全，核算方法或者结果错误的”,给予通报批评。,北京市生态环境局,
c5b7e3e0-2cfa-4be9-95df-4506d5f96c3b,北京东方明珠乡村俱乐部有限公司,110113006721401,,《建设项目环境保护管理条例》第二十三条,《建设项目环境保护管理条例》第二十八条,责令你单位停止高尔夫球场产生污染的行为，并处拾万元罚款。,北京市生态环境局,
c62a885c-7b72-46ad-8651-01a7b35da58c,北京君和信达科技有限公司,110102013917165,,《放射性同位素与射线装置安全和防护条例》第十五条第一款,《放射性同位素与射线装置安全和防护条例》第五十二条第（一）项,责令停止违法行为，限三日内改正，并处叁万元罚款。,北京市生态环境局,
c63681ab-829d-4aa1-9fd6-bebc9ff4820d,北京中恒天达建筑工程有限公司,91110115MA0069530D ,91110115MA0069530D,《北京市大气污染防治条例》第七十四条第二款,《北京市大气污染防治条例》第一百一十六条,责令停止违法行为，处六万元罚款。,北京市生态环境局,
c63df225-7ddd-4324-8983-b06f5710b06f,北京蓝图服装服饰有限责任公司,110115000343783,,《北京市大气污染防治条例》第六十一条,《北京市大气污染防治条例》第一百一十二条,责令停止违法行为，限七日内改正，处以壹万元罚款。,北京市生态环境局,
c645cd43-93e0-4dc7-9d26-dd18609a88f1,北京中油房山燕宾油料销售有限公司,110111000961110,,《北京市大气污染防治条例》第二十八条,《北京市大气污染防治条例》第九十三条,责令停止违法行为，限三日内治理完毕，处以贰万元罚款。,北京市生态环境局,
c6952c8d-514c-43b4-8d7f-c4089b78befc,北京汇鑫机械厂,110103001042342,,《北京市大气污染防治条例》第五十七条第一款,《北京市大气污染防治条例》第一百零八条第一款,责令停止违法行为，限三日内改正，处贰万元罚款。,北京市生态环境局,
c6964925-b65e-48dc-8bcc-72a6ca00d9c0,北京东芳金诚烤鸭店有限公司,91110101MA009WAC5R ,91110101MA009WAC5R,《北京市大气污染防治条例》第五十九条第一款,《北京市大气污染防治条例》第一百零八条第一款,责令十日内改正，处一万元罚款。,北京市生态环境局,
c6ce6450-8115-4ce2-b23b-ffb071bf3b6a,北京顺政排水有限公司,91110113MA008NEY0W ,91110113MA008NEY0W,《中华人民共和国水污染防治法》第二十三条第一款,《中华人民共和国水污染防治法》第八十二条第一款第二项,责令十日内改正，处二万元罚款。,北京市生态环境局,
c6e4b77d-2e9b-42e7-9795-880b6a27159e,故宫博物院,110000002292,,《放射性同位素与射线装置安全和防护条例》第十五条第一款,《放射性同位素与射线装置安全和防护条例》第五十二条第（二）项,责令停止违法行为，限六十日内改正，处以叁万元罚款。,北京市生态环境局,
c6f2b8cb-152a-4e4c-9341-06f8e6eb6fbe,中农康大生态环境科技有限公司,91110108MA00BUEM8G ,91110108MA00BUEM8G,《建设项目环境影响报告书（表）编制监督管理办法》第八条,《建设项目环境影响报告书（表）编制监督管理办法》第二十六条第一款第（七）项、第三十一条、第三十二条第（九）项和《建设项目环境影响报告书（表）编制单位和编制人员失信行为记分办法（试行）》第七条,责令改正，对你单位给予通报批评并失信记分5分。,北京市生态环境局,
c73c67cb-b3a2-44ae-8587-907434e24ef1,马*,110105************,,《建设项目环境保护管理条例》第一十九条第一款,《建设项目环境保护管理条例》第二十三条第一款,责令改正违法行为，处五万元罚款。,北京市生态环境局,
c74e20e9-d479-49e4-94a8-29b5169fcf65,北京柳工工程机械有限公司,110105012789326,9111010555305851X9,《北京市大气污染防治条例》第六十五条第二款,《北京市大气污染防治条例》第一百一十四条第一款,责令停止违法行为，没收违法所得124141.03元，并处124141.03元罚款，共计二十四万八千二百八十二元零六分。,北京市生态环境局,
c793c48e-c625-4d5b-b660-fea373cca2ea,北京锦绣山泉宾馆有限公司西直门店,110102011108195,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第二十七条第一款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（六）项,责令停止违法行为，限三日内改正，处以肆千元罚款。,北京市生态环境局,
